ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
2016395783,ted.europa.eu/udl?uri=TED:NOTICE:395783-2016:TEXT:EN:HTML,2016,3,07-NOV-16,R208.S2,0,0,,Maanteeamet,70001490,Pärnu mnt 463a,Tallinn,10916,A1,EE,EE,,,1,,Other,N,,,S,EE,Y,,Y,,72240000,72,,72250000,Y,1,0,6249999.0,6249999,6249999,N,OPE,,0,M,,Osa 1. Võtmeisikute tehnoloogiapõhine kompetents---Osa 1. Pakkumuse maksumus---Osa 2. Pakkumuse maksumus---Osa 2. Võtmeisikute tehnoloogiapõhine kompetents,45---55---55---45,N,5,7682539,,,N,,Aktsiaselts Datel,,Endla tn 4,Tallinn,10142,EE,,4,,11,,,,,2916666,,2916666,,20-OCT-16
2016395783,ted.europa.eu/udl?uri=TED:NOTICE:395783-2016:TEXT:EN:HTML,2016,3,07-NOV-16,R208.S2,0,0,,Maanteeamet,70001490,Pärnu mnt 463a,Tallinn,10916,A1,EE,EE,,,1,,Other,N,,,S,EE,Y,,Y,,72240000,72,,72250000,Y,1,0,6249999.0,6249999,6249999,N,OPE,,0,M,,Osa 1. Võtmeisikute tehnoloogiapõhine kompetents---Osa 1. Pakkumuse maksumus---Osa 2. Pakkumuse maksumus---Osa 2. Võtmeisikute tehnoloogiapõhine kompetents,45---55---55---45,N,5,7682540,,,N,,Osaühing Affecto Estonia,,Toompuiestee 35,Tallinn,10133,EE,,5,,11,,,,,2916666,,2916666,,20-OCT-16
2016395859,ted.europa.eu/udl?uri=TED:NOTICE:395859-2016:TEXT:EN:HTML,2016,3,07-NOV-16,R208.S2,0,0,,Iekšlietu ministrijas Informācijas centrs,,Bruņinieku iela 72b,Rīga,1016,A1,LV,LV,,,1,,Public Order and Safety,N,,,S,LV006,Y,,Y,,72261000,72,,48821000---72611000,Y,3,0,520660.0,520660,520660,N,OPE,,0,L,100,,,N,1,7682632,,,N,,SIA Stallion,,Mežciema iela 52-15,Rīga,1079,LV,,1,,1,,,,,520660,520660,520660,N,02-NOV-16
2016398222,ted.europa.eu/udl?uri=TED:NOTICE:398222-2016:TEXT:EN:HTML,2016,3,09-NOV-16,R208.S2,0,0,,Majandus- ja Kommunikatsiooniministeerium,70003158,Harju 11,Tallinn,15072,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72262000,72,,,N,1,0,448800.0,448800,448800,N,OPE,,0,M,,Hinnang kutsesüsteemile ülemineku tehnilise teostuse kirjeldusele---Arendustööde esimese etapi maksumus (Lisa 2; Tabel 2. Arendustööde esimene etapp)---10 000 töötunni maksumus---Hinnang tegevuslubade menetlusloogika tehnilise teostuse kirjeldusele,10---30---50---10,N,1,7684938,,,N,,Aktsiaselts SPIN TEK,,Regati pst 1-4,Tallinn,11911,EE,,1,,2,,,,,448800,,448800,N,08-NOV-16
2016400316,ted.europa.eu/udl?uri=TED:NOTICE:400316-2016:TEXT:EN:HTML,2016,3,08-NOV-16,R208.S2,0,0,,Finansų ministerija,288601650,Lukiškių g. 2,Vilnius,01512,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,N,,,,72210000,72,,,Y,1,0,1074170.0,1074170,1074170,N,NOC,,0,M,,Kaina---Antras kriterijus: Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Trečias kriterijus: Įgyvendinamumas,45---25---30,N,1,7687632,,,N,,UAB „Alna Business Solutions“,,A. Domaševičiaus g. 9,Vilniaus m.; Vilniaus m. sav.,01113,LT,,1,,1,,,,,,1074170,1074170,Y,19-OCT-16
2016400317,ted.europa.eu/udl?uri=TED:NOTICE:400317-2016:TEXT:EN:HTML,2016,3,08-NOV-16,R208.S2,0,0,,Žemės ūkio ministerija —Žuvininkystės tarnyba,188752740,J. Lelevelio g. 6,Vilnius,01102,A1,LT,LT,,,1,,General public\services,N,,,S,LT00A,N,,,,72211000,72,,,Y,4,2,105000.0,105000,105000,Y,OPE,,0,L,100,,,N,2,7687633,1,,N,,Visma Consulting A/S,,Nørgaardsvej 32,Kongens Lyngby,,DK,,1,Elektroninių žvejybos žurnalų sistemos („EŽŽS“) programinės įrangos „vCatch“ naujinimo paslaugos pagal konkurso sąlygų reikalavimus,1,,,,,,71000,71000,N,24-OCT-16
2016400317,ted.europa.eu/udl?uri=TED:NOTICE:400317-2016:TEXT:EN:HTML,2016,3,08-NOV-16,R208.S2,0,0,,Žemės ūkio ministerija —Žuvininkystės tarnyba,188752740,J. Lelevelio g. 6,Vilnius,01102,A1,LT,LT,,,1,,General public\services,N,,,S,LT00A,N,,,,72211000,72,,,Y,4,2,105000.0,105000,105000,Y,OPE,,0,L,100,,,N,2,7687634,2,,N,,Visma Consulting A/S,,Nørgaardsvej 32,Kongens Lyngby,,DK,,2,Palydovinės žvejybos laivų stebėjimo sistemos („LSS“) programinės įrangos „vTrack“ naujinimo paslaugos pagal konkurso sąlygų reikalavimus,1,,,,,,34000,34000,N,24-OCT-16
2016400362,ted.europa.eu/udl?uri=TED:NOTICE:400362-2016:TEXT:EN:HTML,2016,3,09-NOV-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,,N,,,,72261000,72,,,Y,4,1,132880.0,132880,132880,N,OPE,,0,L,100,,,N,1,7687720,1,,N,,UAB „EIT Sprendimai“,,J. Rutkausko g. 6,Vilnius,05132,LT,,1,Programinės įrangos IBM Spectrum Protect techninio aptarnavimo paslaugos,1,,,,,,132880,132880,N,10-OCT-16
2016400363,ted.europa.eu/udl?uri=TED:NOTICE:400363-2016:TEXT:EN:HTML,2016,3,09-NOV-16,R208.S2,0,0,,Vidaus reikalų ministerija — Bendrasis pagalbos centras,188787474,Petro Vileišio g. 20A,Vilnius,10302,A1,LT,LT,,,1,,Public Order and Safety,N,,,S,,N,,,,72250000,72,,,Y,1,1,855600.0,855600,855600,N,OPE,,0,L,100,,,N,1,7687721,1,,N,,UAB InnoForce,,Žygio g. 97,Vilnius,08236,LT,,1,Bendrojo pagalbos centro informacinės sistemos aptarnavimo paslaugų pirkimas,1,,,,,,855600,855600,N,21-SEP-16
2016400365,ted.europa.eu/udl?uri=TED:NOTICE:400365-2016:TEXT:EN:HTML,2016,3,09-NOV-16,R208.S2,0,0,,Finansų ministerija — Muitinės departamentas,188656838,A. Jakšto g. 1,Vilnius,01105,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72262000,72,,72267000---72261000,Y,1,0,725550.0,725550,725550,N,OPE,,0,M,,Kaina---Kokybė,40---60,N,1,7687730,,,N,,UAB „Alna Business Solutions“ (Jungtinė veikla su AS Helmes),,A. Domaševičiaus g. 9,Vilniaus m.; Vilniaus m. sav.,01113,LT,,1,,2,,,,,,725550,725550,Y,20-OCT-16
2016407574,ted.europa.eu/udl?uri=TED:NOTICE:407574-2016:TEXT:EN:HTML,2016,3,16-NOV-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,EE,Y,,Y,,72310000,72,,72319000---72313000---72311200,N,4,0,200000.0,200000,200000,N,OPE,,0,M,,Erakorralise andmehoolduse 1 töötunni maksumus (tehnilise kirjelduse punktis 2.7 kirjeldatud teenus)---Grupp 1 andmete hoolduse maksumus ühes kvartalis (teenuse maksumus ühes kvartalis arvestusega; et andmeid hooldatakse regulaarselt 1 kord kuus (hind kehtib kuni andmete komplektsuse muutmiseni))---Grupp 2 andmete hoolduse maksumus ühes kvartalis (teenuse maksumus ühes kvartalis arvestusega; et andmeid hooldatakse regulaarselt 1 kord kuus (hind kehtib kuni andmete komplektsuse muutmiseni))---Grupp 3 andmete hoolduse maksumus ühes kvartalis (teenuse maksumus ühes kvartalis arvestusega; et andmeid hooldatakse regulaarselt 1 kord kuus (hind kehtib kuni andmete komplektsuse muutmiseni))---Grupp 4 andmete hoolduse maksumus ühes kvartalis (teenuse maksumus ühes kvartalis arvestusega; et andmeid hooldatakse regulaarselt 1 kord kuus (hind kehtib kuni andmete komplektsuse muutmiseni))---Grupp 5 andmete hoolduse maksumus ühes kvartalis (teenuse maksumus ühes kvartalis arvestusega; et andmeid hooldatakse regulaarselt 1 kord kuus (hind kehtib kuni andmete komplektsuse muutmiseni))---Grupp 6 andmete hoolduse maksumus ühes kvartalis (teenuse maksumus ühes kvartalis arvestusega; et andmeid hooldatakse regulaarselt 1 kord kuus (hind kehtib kuni andmete komplektsuse muutmiseni))---Andmete alglaadimise ja FTP-teenuse avamise maksumus kokku (maksumuse vormi read 1 ja 2)---Andmetöötluse teenuse 1 töötunni maksumus (tehnilise kirjelduse punktis 3 kirjeldatud teenus),5---10---10---10---10---10---10---30---5,N,1,7695837,,,N,,REGIO OÜ,,Filosoofi tn 16,Tartu,50108,EE,,1,,1,,,,,200000,,200000,,16-NOV-16
2016407580,ted.europa.eu/udl?uri=TED:NOTICE:407580-2016:TEXT:EN:HTML,2016,3,16-NOV-16,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72261000,72,,,Y,4,1,37500.0,37500,37500,N,OPE,,0,L,100,,,N,1,7695850,1,,N,,Uždaroji akcinė bendrovė „Santa Monica Networks“,,Šeiminiškių g. 3,Vilnius,,LT,,1,Lietuvos teismų informacinės sistemos infrastruktūros užkardos programinės įrangos „Check Point“ gamintojo palaikymo paslaugų pirkimas,1,,,,,,37500,37500,N,19-SEP-16
2016412779,ted.europa.eu/udl?uri=TED:NOTICE:412779-2016:TEXT:EN:HTML,2016,3,21-NOV-16,R208.S2,0,0,,Majandus- ja Kommunikatsiooniministeerium,70003158,Harju 11,Tallinn,15072,A1,EE,EE,,,1,,General public\services,N,,,S,EE,Y,,Y,,72262000,72,,,N,1,0,240000.0,240000,240000,N,OPE,,0,M,,6 000 töötunni maksumus (arendustööde maksumus 4 aasta jooksul)---Arendustööde esimese etapi maksumus (Lisa 2),40---60,N,1,7701703,,,N,,Aktsiaselts Datel,,Endla tn 4,Tallinn,10142,EE,,1,,7,,,,,240000,,240000,,09-NOV-16
2016412781,ted.europa.eu/udl?uri=TED:NOTICE:412781-2016:TEXT:EN:HTML,2016,3,21-NOV-16,R208.S2,0,0,,Vidaus reikalų ministerija — Policijos departamentas,188785847,Saltoniškių g. 19,Vilnius,08105,A1,LT,LT,,,1,,Public Order and Safety,N,,,S,,N,,,,72262000,72,,,Y,4,2,374448.0,374448,374448,N,OPE,,0,L,100,,,N,2,7701705,4,,N,,UAB „Asseco Lietuva“,,Kalvarijų g. 125,Vilnius,0822,LT,,1,Dokumentų valdymo sistemos tobulinimo paslaugos,1,,,,,,118000,118000,N,02-NOV-16
2016412781,ted.europa.eu/udl?uri=TED:NOTICE:412781-2016:TEXT:EN:HTML,2016,3,21-NOV-16,R208.S2,0,0,,Vidaus reikalų ministerija — Policijos departamentas,188785847,Saltoniškių g. 19,Vilnius,08105,A1,LT,LT,,,1,,Public Order and Safety,N,,,S,,N,,,,72262000,72,,,Y,4,2,374448.0,374448,374448,N,OPE,,0,L,100,,,N,2,7701706,1,,N,,UAB „INSOFT“,,Ozo g. 10A,Vilnius,08200,LT,,2,1; 2; 3 dalys: Eismo įvykių informacinės sistemos; Mokymų organizavimo posistemio; Policijos licencijuojamos veiklos informacinės sistemos programinės įrangos tobulinimo paslaugos,1,,,,,,256448,256448,Y,02-NOV-16
2016414388,ted.europa.eu/udl?uri=TED:NOTICE:414388-2016:TEXT:EN:HTML,2016,3,22-NOV-16,R208.S2,0,0,,Kauno technologijos universitetas,111950581,K. Donelaičio g. 73,Kaunas,44249,A2,LT,LT,,,6,,Education,N,,,S,,N,,,,72000000,72,,,Y,1,1,3461.0,3461,3461,N,OPE,,0,L,100,,,N,1,7703601,1,,N,,UAB „Proact Lietuva“,,J. Jasinskio g. 16A,Vilnius,03163,LT,,1,Tarnybinės stoties Oracle Fujitsu M10-1 techninio aptarnavimo paslaugos,1,,,,,,3461,3461,N,31-OCT-16
2016414391,ted.europa.eu/udl?uri=TED:NOTICE:414391-2016:TEXT:EN:HTML,2016,3,22-NOV-16,R208.S2,0,0,,Nacionalinė teismų administracija,188724424,L. Sapiegos g. 15,Vilnius,10312,A1,LT,LT,,,1,,Other,N,,,S,,N,,,,72000000,72,,,Y,1,1,949900.0,949900,949900,Y,OPE,,0,M,,Paslaugų teikimo strategija; jos išsamumas ir nuoseklumas---Reikalavimų realizavimo kokybė; techninio sprendimo kokybė ir integralumas---Projekto įgyvendinimo plano optimalumas---Kaina,10---40---10---40,N,1,7703605,1,,N,,UAB „Proit“ (Sutartis sudaryta su ūkio subjektų grupe; kurią sudaro UAB „Proit“ ir UAB „Bull Baltija“),,Gelvonų g. 59-17,Vilnius,,LT,,1,Lietuvos teismų informacinės sistemos modernizavimo paslaugų II pirkimas,2,,,,,,949900,949900,Y,22-JUN-16
2016414433,ted.europa.eu/udl?uri=TED:NOTICE:414433-2016:TEXT:EN:HTML,2016,3,22-NOV-16,R208.S2,0,0,,Kauno miesto savivaldybės administracija,188764867,Laisvės al. 96,Kaunas,44251,A2,LT,LT,,,3,,General public\services,N,,,S,LT002,N,,,,72262000,72,,79632000,Y,4,0,14462.81,14462.81,14462.81,N,OPE,,0,M,,Kaina---Sistemos funkcionalumas; patogumas,60---40,N,1,7703693,,,N,,UAB „LABBIS“,,Žalgirio g. 92,Vilnius,09303,LT,,1,,2,,,,,,14462.81,14462.81,N,26-OCT-16
2016414439,ted.europa.eu/udl?uri=TED:NOTICE:414439-2016:TEXT:EN:HTML,2016,3,21-NOV-16,R208.S2,0,0,,Pilsonības un migrācijas lietu pārvalde,,Čiekurkalna 1. līnija 1; k-3,Rīga,1026,A1,LV,LV,,,1,,Public Order and Safety,N,,,S,LV006,N,,,,72267000,72,,,Y,3,0,630000.0,630000,630000,N,RES,,0,M,,,,N,1,7703699,,,N,,AS RIX Technologies,,Blaumaņa iela 5A-3,Rīga,1011,LV,,1,,2,,,,,630000,630000,630000,N,04-NOV-16
2016414442,ted.europa.eu/udl?uri=TED:NOTICE:414442-2016:TEXT:EN:HTML,2016,3,22-NOV-16,R208.S2,0,0,,Valsts meža dienests,,13. janvāra iela 15,Rīga,1932,A1,LV,LV,,,1,,Environment;Other,N,,,S,LV00,N,,,,72000000,72,,,Y,1,0,200000.0,200000,200000,N,OPE,,0,M,,,,N,1,7703702,,,N,,SIA “Autentica”,,Ūnijas iela 39A,Rīga,1039,LV,,1,,1,,,,,200000,200000,200000,N,16-NOV-16
2016414443,ted.europa.eu/udl?uri=TED:NOTICE:414443-2016:TEXT:EN:HTML,2016,3,22-NOV-16,R208.S2,0,0,,Valsts izglītības attīstības aģentūra,,Vaļņu iela 1,Rīga,1050,A1,LV,LV,,,N,,Education,N,,,S,LV006,N,,,,72200000,72,,72267000,Y,4,0,42350.0,42350,42350,N,OPE,,0,M,,,,N,1,7703703,,,N,,SIA White Digital,,Riekstu iela 17-31,Rīga,1054,LV,,1,,5,,,,,42350,42350,42350,N,14-NOV-16
2016418533,ted.europa.eu/udl?uri=TED:NOTICE:418533-2016:TEXT:EN:HTML,2016,3,24-NOV-16,R208.S2,0,0,,Rīgas domes Informācijas tehnoloģiju centrs,,Brīvības iela 49/53,Rīga,1010,A2,LV,LV,,,3,,General public\services,N,,,S,LV006,N,,,,72320000,72,,,Y,1,0,219014.06,219014.06,219014.06,N,NOC,,0,M,,,,N,1,7708310,,,N,,Oracle East Central Europe Limited Filiāle Latvijā,,Krišjāņa Valdemāra iela 21,Rīga,1010,LV,,1,,1,,,,,219014.06,219014.06,219014.06,N,16-NOV-16
2016420189,ted.europa.eu/udl?uri=TED:NOTICE:420189-2016:TEXT:EN:HTML,2016,3,25-NOV-16,R208.S2,0,0,,Finansų ministerija — Valstybinė mokesčių inspekcija,188659752,Vasario 16-osios g. 14,Vilnius,01514,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT,N,,,,72211000,72,,50324100,Y,1,0,262888.0,262888,262888,N,OPE,,0,M,,Kaina---Loginis pagrindimas ir įgyvendinimo strategija---Siūlomas sprendimas,30---30---40,N,1,7710377,,,N,,Ingenious IT; UAB (UAB „Ingenious IT“ jungtinės veiklos sutarties pagrindu kartu su UAB „Elsis PRO“),,Ozo g. 10A,Vilnius,08200,LT,,1,,2,,,,,,262888,262888,N,27-OCT-16
2016420198,ted.europa.eu/udl?uri=TED:NOTICE:420198-2016:TEXT:EN:HTML,2016,3,25-NOV-16,R208.S2,0,0,,Vidaus reikalų ministerija — Turto valdymo ir ūkio departamentas,188729923,Šventaragio g. 2,Vilnius,01122,A1,LT,LT,,,1,,Other,Y,,,S,,N,,,,72318000,72,,,N,1,2,1460524.46,1460524.46,1460524.46,Y,OPE,,0,L,100,,,N,2,7710386,1,,N,,Valstybės įmonė „Infostruktūra“,,Pilies g. 23/15,Vilnius,01123,LT,,1,Duomenų ir balso perdavimo ir su tuo susijusias paslaugas į Vidaus reikalų sistemos (toliau – VRS) objektus (toliau – Paslaugos),2,,,,,,1247580,1247580,N,19-MAY-16
2016420198,ted.europa.eu/udl?uri=TED:NOTICE:420198-2016:TEXT:EN:HTML,2016,3,25-NOV-16,R208.S2,0,0,,Vidaus reikalų ministerija — Turto valdymo ir ūkio departamentas,188729923,Šventaragio g. 2,Vilnius,01122,A1,LT,LT,,,1,,Other,Y,,,S,,N,,,,72318000,72,,,N,1,2,1460524.46,1460524.46,1460524.46,Y,OPE,,0,L,100,,,N,2,7710387,2,,N,,TEO LT; AB,,Lvovo g. 25,Vilnius,03501,LT,,2,Duomenų ir balso perdavimo ir su tuo susijusias paslaugas Vidaus reikalų skaitmeninei mobiliojo radijo ryšio sistemai (toliau – Paslaugos),3,,,,,,212944.46,212944.46,N,23-JUN-16
2016423571,ted.europa.eu/udl?uri=TED:NOTICE:423571-2016:TEXT:EN:HTML,2016,3,29-NOV-16,R208.S2,0,0,,Jūrmalas pilsētas dome,,Jomas ielā 1/5,Jūrmala,2015,A2,LV,LV,,,3,,General public\services,N,,,S,LV007,N,,,,72000000,72,,72310000---31640000,Y,1,,674290.0,674290,674290,N,OPE,,0,M,,,,N,1,7723594,,,N,,Sabiedrība ar ierobežotu atbildību “BMS Tehnoloģija”,,Raunas iela 5,Rīga,1039,LV,,1,,1,,,,,674290,674290,674290,N,23-NOV-16
2016425499,ted.europa.eu/udl?uri=TED:NOTICE:425499-2016:TEXT:EN:HTML,2016,3,30-NOV-16,R208.S2,0,0,,Rīgas domes Informācijas tehnoloģiju centrs,,Brīvības iela 49/53,Rīga,1010,A2,LV,LV,,,3,,General public\services,N,,,S,LV006,N,,,,72200000,72,,,Y,1,,5220033.74,5220033.74,5220033.74,N,NOC,,0,M,,,,N,1,7725906,,,N,,SIA “ZZ Dats”,,Elizabetes iela 41/43,Rīga,1010,LV,,1,,1,,,,,5220033.74,5220033.74,5220033.74,N,24-NOV-16
2016425510,ted.europa.eu/udl?uri=TED:NOTICE:425510-2016:TEXT:EN:HTML,2016,3,30-NOV-16,R208.S2,0,0,,Lauku atbalsta dienests,,Republikas laukums 2,Rīga,1981,A1,LV,LV,,,1,,Other,N,,,S,LV00,N,,,,72260000,72,,,Y,1,,643754.71,643754.71,643754.71,Y,NOC,,0,M,,,,N,1,7725922,,,N,,Oracle East Central Europe Limited Filiāle Latvijā,,Krišjāņa Valdemāra iela 21,Rīga,1010,LV,,1,,1,,,,,642000,643754.71,643754.71,N,23-NOV-16
2016427652,ted.europa.eu/udl?uri=TED:NOTICE:427652-2016:TEXT:EN:HTML,2016,3,01-DEC-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,LT00A,N,,,,72261000,72,,50312000,Y,4,1,124500.0,124500,124500,N,OPE,,0,L,100,,,N,1,7728211,1,,N,,Uždaroji akcinė bendrovė „Santa Monica Networks“,,Šeiminiškių g. 3,Vilnius,,LT,,1,Palo Alto Networks ugniasienių techninio aptarnavimo paslaugos,1,,,,,,124500,124500,N,15-NOV-16
2016427675,ted.europa.eu/udl?uri=TED:NOTICE:427675-2016:TEXT:EN:HTML,2016,3,01-DEC-16,R208.S2,0,0,,Tiesu administrācija,,Antonijas iela 6,Rīga,1010,A1,LV,LV,,,1,,Other,N,,,S,LV00,N,,,,72224000,72,,,Y,1,,535300.0,535300,535300,Y,OPE,,0,M,,,,N,1,7728253,,,N,,SIA “Ernst & Young Baltic”,,Muitas iela 1A,Rīga,1010,LV,,1,,2,,,,,535300,535300,535300,Y,24-NOV-16
2016429194,ted.europa.eu/udl?uri=TED:NOTICE:429194-2016:TEXT:EN:HTML,2016,3,02-DEC-16,R208.S2,0,0,,Rahandusministeerium,70009244,Lõõtsa 8a,Tallinn,11415,A1,EE,EE,,,N,,Economical anf Financial Affairs,N,,,S,EE,Y,,Y,,72262000,72,,72267000,Y,1,,3333333.0,3333333,3333333,N,NIC,,0,M,,Pakkuja arendus- ja hooldustööde töötunni maksumuste aritmeetiline keskmine eurodes (ilma käibemaksuta)---Kasutatavad metoodilised ja organisatoorsed meetmed---Näidis-arendusülesande lahendus,30---10---60,N,1,7729561,,,N,,Osaühing Icefire,,Pärnu mnt 102 C,Tallinn,11312,EE,,1,,3,,,,,3333333,,3333333,,02-DEC-16
2016429225,ted.europa.eu/udl?uri=TED:NOTICE:429225-2016:TEXT:EN:HTML,2016,3,02-DEC-16,R208.S2,0,0,,Valsts zemes dienests,,11. novembra krastmala 31,Rīga,1050,A1,LV,LV,,,1,,General public\services,N,,,S,LV00,N,,,,72261000,72,,,Y,1,,176090.92,176090.92,176090.92,N,NOC,,0,L,100,,,N,1,7729595,,,N,,Oracle East Central Europe Limited filiāle Latvijā,,Krišjāņa Valdemāra iela 21,Rīga,1010,LV,,1,,1,,,,,176090.92,176090.92,176090.92,N,28-NOV-16
2016429335,ted.europa.eu/udl?uri=TED:NOTICE:429335-2016:TEXT:EN:HTML,2016,6,02-DEC-16,R208.S2,0,0,,Akciju sabiedrība “Latvenergo”,,Pulkveža Brieža iela 12,Rīga,1230,A3,LV,LV,,,4,,Electricity,N,,,S,LV00,Y,,Y,,79340000,793,,,Y,1,,541744.0,541744,541744,N,NIC,,0,M,,,,N,6,7729717,,,N,,SIA “Triple Bounce”,,Tērbatas iela 49/51-9,Rīga,1011,LV,,1,,8,,,,,541744,541744,541744,N,28-NOV-16
2016429335,ted.europa.eu/udl?uri=TED:NOTICE:429335-2016:TEXT:EN:HTML,2016,6,02-DEC-16,R208.S2,0,0,,Akciju sabiedrība “Latvenergo”,,Pulkveža Brieža iela 12,Rīga,1230,A3,LV,LV,,,4,,Electricity,N,,,S,LV00,Y,,Y,,79340000,793,,,Y,1,,541744.0,541744,541744,N,NIC,,0,M,,,,N,6,7729718,,,N,,SIA “MMS Communications Latvia” filiāle “Publicis Riga”,,Alberta iela 12-7,Rīga,1010,LV,,2,,8,,,,,541744,541744,541744,N,28-NOV-16
2016429335,ted.europa.eu/udl?uri=TED:NOTICE:429335-2016:TEXT:EN:HTML,2016,6,02-DEC-16,R208.S2,0,0,,Akciju sabiedrība “Latvenergo”,,Pulkveža Brieža iela 12,Rīga,1230,A3,LV,LV,,,4,,Electricity,N,,,S,LV00,Y,,Y,,79340000,793,,,Y,1,,541744.0,541744,541744,N,NIC,,0,M,,,,N,6,7729719,,,N,,SIA “MLTPLY”,,Čiekurkalna 1. līnija 84,Rīga,1026,LV,,3,,8,,,,,541744,541744,541744,N,28-NOV-16
2016429335,ted.europa.eu/udl?uri=TED:NOTICE:429335-2016:TEXT:EN:HTML,2016,6,02-DEC-16,R208.S2,0,0,,Akciju sabiedrība “Latvenergo”,,Pulkveža Brieža iela 12,Rīga,1230,A3,LV,LV,,,4,,Electricity,N,,,S,LV00,Y,,Y,,79340000,793,,,Y,1,,541744.0,541744,541744,N,NIC,,0,,,,,N,6,7729720,,,Y,,,,,,,,,1,,,,,,,,,,,
2016429335,ted.europa.eu/udl?uri=TED:NOTICE:429335-2016:TEXT:EN:HTML,2016,6,02-DEC-16,R208.S2,0,0,,Akciju sabiedrība “Latvenergo”,,Pulkveža Brieža iela 12,Rīga,1230,A3,LV,LV,,,4,,Electricity,N,,,S,LV00,Y,,Y,,79340000,793,,,Y,1,,541744.0,541744,541744,N,NIC,,0,,,,,N,6,7729721,,,Y,,,,,,,,,2,,,,,,,,,,,
2016429335,ted.europa.eu/udl?uri=TED:NOTICE:429335-2016:TEXT:EN:HTML,2016,6,02-DEC-16,R208.S2,0,0,,Akciju sabiedrība “Latvenergo”,,Pulkveža Brieža iela 12,Rīga,1230,A3,LV,LV,,,4,,Electricity,N,,,S,LV00,Y,,Y,,79340000,793,,,Y,1,,541744.0,541744,541744,N,NIC,,0,,,,,N,6,7729722,,,Y,,,,,,,,,3,,,,,,,,,,,
2016430962,ted.europa.eu/udl?uri=TED:NOTICE:430962-2016:TEXT:EN:HTML,2016,3,05-DEC-16,R208.S2,0,0,,Lietuvos bankas,188607684,Gedimino pr. 6,Vilnius,01103,A1,LT,LT,,,1,,Economical anf Financial Affairs,N,,,S,,N,,,,72261000,72,,,Y,4,,28850.0,28850,28850,N,OPE,,0,L,100,,,N,1,7731385,,,N,,UAB BAIP,,A. Juozapavičiaus g. 6,Vilnius,,LT,,1,,2,,,,,,28850,28850,N,24-OCT-16
