Latitude(deg),Longitude(deg),Depth(m),Pore,Pressure(MPa),Uncertainty(+/-,MPa),,,,
54.72,-118.40,3849,72.48,8.14,,,,,,
54.72,-118.38,3844,72.33,8.14,,,,,,
54.72,-118.36,3825,71.80,8.14,,,,,,
54.72,-118.34,3804,71.22,8.13,,,,,,
54.72,-118.32,3793,70.91,8.13,,,,,,
54.72,-118.30,3788,70.77,8.12,,,,,,
54.72,-118.28,3793,70.96,8.12,,,,,,
54.72,-118.26,3778,70.55,8.11,,,,,,
54.72,-118.24,3780,70.63,8.09,,,,,,
54.72,-118.22,3704,68.44,8.08,,,,,,
54.72,-118.20,3671,67.50,8.06,,,,,,
54.72,-118.18,3639,66.61,8.04,,,,,,
54.72,-118.16,3601,65.53,8.01,,,,,,
54.72,-118.14,3601,65.58,7.98,,,,,,
54.72,-118.12,3597,65.47,7.95,,,,,,
54.72,-118.10,3589,65.30,7.92,,,,,,
54.72,-118.08,3597,65.56,7.89,,,,,,
54.72,-118.06,3599,65.64,7.85,,,,,,
54.72,-118.04,3606,65.87,7.82,,,,,,
54.72,-118.02,3577,65.01,7.78,,,,,,
54.72,-118.00,3539,63.87,7.75,,,,,,
54.72,-117.98,3519,63.24,7.72,,,,,,
54.72,-117.96,3510,62.92,7.69,,,,,,
54.72,-117.94,3506,62.77,7.66,,,,,,
54.72,-117.92,3497,62.50,7.63,,,,,,
54.72,-117.90,3494,62.45,7.61,,,,,,
54.72,-117.88,3511,63.00,7.59,,,,,,
54.72,-117.86,3454,61.36,7.58,,,,,,
54.72,-117.84,3426,60.56,7.57,,,,,,
54.72,-117.82,3407,60.00,7.56,,,,,,
54.72,-117.80,3373,58.96,7.56,,,,,,
54.72,-117.78,3341,58.00,7.56,,,,,,
54.72,-117.76,3291,56.52,7.56,,,,,,
54.72,-117.74,3299,56.74,7.57,,,,,,
54.72,-117.72,3326,57.50,7.58,,,,,,
54.72,-117.70,3294,56.57,7.59,,,,,,
54.72,-117.68,3282,56.24,7.61,,,,,,
54.72,-117.66,3276,56.08,7.62,,,,,,
54.72,-117.64,3277,56.11,7.64,,,,,,
54.72,-117.62,3253,55.45,7.65,,,,,,
54.72,-117.60,3257,55.61,7.67,,,,,,
54.72,-117.58,3243,55.25,7.68,,,,,,
54.72,-117.56,3230,54.92,7.69,,,,,,
54.72,-117.54,3221,54.74,7.70,,,,,,
54.72,-117.52,3235,55.18,7.71,,,,,,
54.72,-117.50,3243,55.43,7.71,,,,,,
54.72,-117.48,3234,55.20,7.72,,,,,,
54.72,-117.46,3205,54.38,7.72,,,,,,
54.72,-117.44,3191,54.00,7.72,,,,,,
54.72,-117.42,3192,54.02,7.71,,,,,,
54.72,-117.40,3182,53.67,7.71,,,,,,
54.72,-117.38,3153,52.79,7.70,,,,,,
54.72,-117.36,3139,52.31,7.68,,,,,,
54.72,-117.34,3126,51.87,7.67,,,,,,
54.72,-117.32,3068,50.15,7.65,,,,,,
54.72,-117.30,3048,49.55,7.62,,,,,,
54.72,-117.28,3034,49.13,7.59,,,,,,
54.72,-117.26,2992,47.87,7.56,,,,,,
54.72,-117.24,2963,46.97,7.53,,,,,,
54.72,-117.22,2969,47.13,7.49,,,,,,
54.72,-117.20,2958,46.81,7.45,,,,,,
54.72,-117.18,2912,45.55,7.41,,,,,,
54.72,-117.16,2881,44.74,7.37,,,,,,
54.72,-117.14,2898,45.37,7.33,,,,,,
54.72,-117.12,2906,45.70,7.29,,,,,,
54.72,-117.10,2890,45.34,7.24,,,,,,
54.72,-117.08,2865,44.75,7.20,,,,,,
54.72,-117.06,2858,44.70,7.16,,,,,,
54.72,-117.04,2865,45.06,7.11,,,,,,
54.72,-117.02,2869,45.31,7.08,,,,,,
54.72,-117.00,2856,45.07,7.04,,,,,,
54.72,-116.98,2854,45.08,7.01,,,,,,
54.72,-116.96,2856,45.18,6.98,,,,,,
54.72,-116.94,2867,45.51,6.97,,,,,,
54.72,-116.92,2867,45.48,6.96,,,,,,
54.72,-116.90,2851,44.97,6.96,,,,,,
54.72,-116.88,2832,44.32,6.97,,,,,,
54.72,-116.86,2822,43.96,6.98,,,,,,
54.72,-116.84,2816,43.68,7.01,,,,,,
54.72,-116.82,2815,43.51,7.04,,,,,,
54.72,-116.80,2813,43.34,7.08,,,,,,
54.72,-116.78,2804,42.95,7.12,,,,,,
54.72,-116.76,2784,42.24,7.17,,,,,,
54.72,-116.74,2765,41.54,7.22,,,,,,
54.72,-116.72,2744,40.79,7.28,,,,,,
54.72,-116.70,2722,40.00,7.33,,,,,,
54.72,-116.68,2694,39.03,7.38,,,,,,
54.72,-116.66,2687,38.67,7.44,,,,,,
54.72,-116.64,2694,38.70,7.49,,,,,,
54.72,-116.62,2681,38.16,7.54,,,,,,
54.72,-116.60,2662,37.46,7.59,,,,,,
54.72,-116.58,2674,37.70,7.63,,,,,,
54.72,-116.56,2668,37.42,7.67,,,,,,
54.72,-116.54,2656,36.98,7.72,,,,,,
54.72,-116.52,2650,36.74,7.75,,,,,,
54.72,-116.50,2633,36.19,7.79,,,,,,
54.72,-116.48,2611,35.51,7.82,,,,,,
54.72,-116.46,2612,35.51,7.85,,,,,,
54.72,-116.44,2608,35.41,7.88,,,,,,
54.72,-116.42,2595,35.04,7.91,,,,,,
54.72,-116.40,2601,35.24,7.93,,,,,,
54.72,-116.38,2599,35.19,7.95,,,,,,
54.72,-116.36,2578,34.62,7.97,,,,,,
54.72,-116.34,2583,34.81,7.98,,,,,,
54.72,-116.32,2580,34.78,8.00,,,,,,
54.72,-116.30,2598,35.33,8.01,,,,,,
54.72,-116.28,2606,35.60,8.02,,,,,,
54.72,-116.26,2648,36.86,8.03,,,,,,
54.72,-116.24,2634,36.50,8.04,,,,,,
54.72,-116.22,2642,36.82,8.05,,,,,,
54.72,-116.20,2685,38.14,8.06,,,,,,
54.72,-116.18,2660,37.52,8.07,,,,,,
54.72,-116.16,2661,37.65,8.07,,,,,,
54.72,-116.14,2653,37.54,8.08,,,,,,
54.72,-116.12,2674,38.22,8.09,,,,,,
54.72,-116.10,2675,38.36,8.09,,,,,,
54.72,-116.08,2690,38.85,8.10,,,,,,
54.72,-116.06,2740,40.31,8.11,,,,,,
54.72,-116.04,2793,41.84,8.11,,,,,,
54.72,-116.02,2820,42.65,8.12,,,,,,
54.72,-116.00,2805,42.21,8.12,,,,,,
54.72,-115.98,2807,42.28,8.13,,,,,,
54.72,-115.96,2779,41.50,8.13,,,,,,
54.72,-115.94,2777,41.42,8.13,,,,,,
54.72,-115.92,2760,40.90,8.14,,,,,,
54.72,-115.90,2772,41.21,8.14,,,,,,
54.72,-115.88,2769,41.10,8.14,,,,,,
54.72,-115.86,2772,41.14,8.14,,,,,,
54.72,-115.84,2763,40.88,8.14,,,,,,
54.72,-115.82,2750,40.48,8.14,,,,,,
54.72,-115.80,2730,39.90,8.14,,,,,,
54.72,-115.78,2723,39.68,8.14,,,,,,
54.72,-115.76,2712,39.37,8.14,,,,,,
54.72,-115.74,2734,40.01,8.14,,,,,,
54.72,-115.72,2726,39.77,8.14,,,,,,
54.72,-115.70,2727,39.79,8.14,,,,,,
54.72,-115.68,2696,38.89,8.14,,,,,,
54.72,-115.66,2675,38.28,8.14,,,,,,
54.72,-115.64,2663,37.93,8.14,,,,,,
54.72,-115.62,2645,37.40,8.14,,,,,,
54.72,-115.60,2591,35.85,8.14,,,,,,
54.72,-115.58,2531,34.11,8.14,,,,,,
54.72,-115.56,2511,33.50,8.14,,,,,,
54.72,-115.54,2521,33.81,8.14,,,,,,
54.72,-115.52,2499,33.17,8.14,,,,,,
54.72,-115.50,2489,32.87,8.14,,,,,,
54.74,-118.50,3741,69.32,8.14,,,,,,
54.74,-118.48,3811,71.35,8.14,,,,,,
54.74,-118.46,3869,73.04,8.14,,,,,,
54.74,-118.44,3873,73.16,8.14,,,,,,
54.74,-118.42,3857,72.68,8.14,,,,,,
54.74,-118.40,3820,71.62,8.14,,,,,,
54.74,-118.38,3827,71.83,8.14,,,,,,
54.74,-118.36,3822,71.69,8.14,,,,,,
54.74,-118.34,3806,71.24,8.14,,,,,,
54.74,-118.32,3787,70.70,8.13,,,,,,
54.74,-118.30,3772,70.28,8.13,,,,,,
54.74,-118.28,3764,70.07,8.13,,,,,,
54.74,-118.26,3750,69.68,8.12,,,,,,
54.74,-118.24,3716,68.73,8.11,,,,,,
54.74,-118.22,3688,67.95,8.10,,,,,,
54.74,-118.20,3662,67.20,8.09,,,,,,
54.74,-118.18,3643,66.67,8.07,,,,,,
54.74,-118.16,3585,65.00,8.05,,,,,,
54.74,-118.14,3582,64.96,8.03,,,,,,
54.74,-118.12,3573,64.73,8.01,,,,,,
54.74,-118.10,3569,64.63,7.98,,,,,,
54.74,-118.08,3569,64.68,7.96,,,,,,
54.74,-118.06,3575,64.88,7.93,,,,,,
54.74,-118.04,3569,64.74,7.91,,,,,,
54.74,-118.02,3549,64.18,7.88,,,,,,
54.74,-118.00,3516,63.21,7.86,,,,,,
54.74,-117.98,3494,62.56,7.83,,,,,,
54.74,-117.96,3485,62.26,7.81,,,,,,
54.74,-117.94,3461,61.53,7.79,,,,,,
54.74,-117.92,3467,61.61,7.77,,,,,,
54.74,-117.90,3446,60.92,7.75,,,,,,
54.74,-117.88,3439,60.65,7.74,,,,,,
54.74,-117.86,3440,60.66,7.73,,,,,,
54.74,-117.84,3422,60.10,7.72,,,,,,
54.74,-117.82,3394,59.29,7.71,,,,,,
54.74,-117.80,3365,58.43,7.71,,,,,,
54.74,-117.78,3342,57.75,7.71,,,,,,
54.74,-117.76,3307,56.70,7.72,,,,,,
54.74,-117.74,3262,55.35,7.72,,,,,,
54.74,-117.72,3247,54.87,7.73,,,,,,
54.74,-117.70,3264,55.34,7.74,,,,,,
54.74,-117.68,3256,55.10,7.75,,,,,,
54.74,-117.66,3255,55.05,7.76,,,,,,
54.74,-117.64,3239,54.59,7.78,,,,,,
54.74,-117.62,3220,54.03,7.79,,,,,,
54.74,-117.60,3211,53.80,7.80,,,,,,
54.74,-117.58,3204,53.62,7.81,,,,,,
54.74,-117.56,3189,53.21,7.82,,,,,,
54.74,-117.54,3192,53.31,7.83,,,,,,
54.74,-117.52,3198,53.54,7.84,,,,,,
54.74,-117.50,3211,53.96,7.84,,,,,,
54.74,-117.48,3204,53.78,7.84,,,,,,
54.74,-117.46,3170,52.80,7.84,,,,,,
54.74,-117.44,3153,52.31,7.84,,,,,,
54.74,-117.42,3148,52.20,7.83,,,,,,
54.74,-117.40,3152,52.28,7.83,,,,,,
54.74,-117.38,3158,52.44,7.82,,,,,,
54.74,-117.36,3139,51.84,7.81,,,,,,
54.74,-117.34,3095,50.49,7.79,,,,,,
54.74,-117.32,3046,49.00,7.77,,,,,,
54.74,-117.30,3029,48.49,7.75,,,,,,
54.74,-117.28,3013,48.08,7.73,,,,,,
54.74,-117.26,2994,47.61,7.70,,,,,,
54.74,-117.24,2946,46.36,7.67,,,,,,
54.74,-117.22,2925,45.87,7.64,,,,,,
54.74,-117.20,2911,45.58,7.61,,,,,,
54.74,-117.18,2874,44.64,7.57,,,,,,
54.74,-117.16,2866,44.53,7.54,,,,,,
54.74,-117.14,2871,44.78,7.50,,,,,,
54.74,-117.12,2860,44.54,7.47,,,,,,
54.74,-117.10,2871,44.93,7.43,,,,,,
54.74,-117.08,2881,45.29,7.39,,,,,,
54.74,-117.06,2881,45.33,7.36,,,,,,
54.74,-117.04,2878,45.31,7.33,,,,,,
54.74,-117.02,2862,44.91,7.29,,,,,,
54.74,-117.00,2854,44.75,7.27,,,,,,
54.74,-116.98,2870,45.28,7.24,,,,,,
54.74,-116.96,2877,45.53,7.22,,,,,,
54.74,-116.94,2867,45.26,7.21,,,,,,
54.74,-116.92,2857,44.95,7.20,,,,,,
54.74,-116.90,2835,44.27,7.20,,,,,,
54.74,-116.88,2828,43.97,7.21,,,,,,
54.74,-116.86,2823,43.72,7.22,,,,,,
54.74,-116.84,2830,43.78,7.24,,,,,,
54.74,-116.82,2814,43.20,7.27,,,,,,
54.74,-116.80,2798,42.59,7.30,,,,,,
54.74,-116.78,2778,41.88,7.33,,,,,,
54.74,-116.76,2744,40.74,7.37,,,,,,
54.74,-116.74,2713,39.70,7.41,,,,,,
54.74,-116.72,2700,39.15,7.45,,,,,,
54.74,-116.70,2691,38.75,7.50,,,,,,
54.74,-116.68,2685,38.41,7.54,,,,,,
54.74,-116.66,2709,38.94,7.58,,,,,,
54.74,-116.64,2724,39.22,7.63,,,,,,
54.74,-116.62,2712,38.76,7.67,,,,,,
54.74,-116.60,2694,38.12,7.71,,,,,,
54.74,-116.58,2668,37.27,7.75,,,,,,
54.74,-116.56,2653,36.75,7.78,,,,,,
54.74,-116.54,2641,36.34,7.82,,,,,,
54.74,-116.52,2634,36.09,7.85,,,,,,
54.74,-116.50,2630,35.93,7.88,,,,,,
54.74,-116.48,2626,35.80,7.91,,,,,,
54.74,-116.46,2614,35.45,7.94,,,,,,
54.74,-116.44,2609,35.32,7.96,,,,,,
54.74,-116.42,2608,35.33,7.98,,,,,,
54.74,-116.40,2617,35.60,8.00,,,,,,
54.74,-116.38,2620,35.74,8.02,,,,,,
54.74,-116.36,2634,36.19,8.03,,,,,,
54.74,-116.34,2596,35.12,8.04,,,,,,
54.74,-116.32,2569,34.37,8.05,,,,,,
54.74,-116.30,2567,34.35,8.06,,,,,,
54.74,-116.28,2578,34.73,8.07,,,,,,
54.74,-116.26,2594,35.24,8.07,,,,,,
54.74,-116.24,2617,35.98,8.08,,,,,,
54.74,-116.22,2655,37.18,8.09,,,,,,
54.74,-116.20,2613,36.07,8.09,,,,,,
54.74,-116.18,2614,36.21,8.10,,,,,,
54.74,-116.16,2630,36.80,8.10,,,,,,
54.74,-116.14,2632,36.99,8.11,,,,,,
54.74,-116.12,2655,37.72,8.11,,,,,,
54.74,-116.10,2684,38.61,8.12,,,,,,
54.74,-116.08,2720,39.68,8.12,,,,,,
54.74,-116.06,2779,41.42,8.12,,,,,,
54.74,-116.04,2834,43.02,8.13,,,,,,
54.74,-116.02,2896,44.85,8.13,,,,,,
54.74,-116.00,2862,43.89,8.13,,,,,,
54.74,-115.98,2823,42.75,8.13,,,,,,
54.74,-115.96,2811,42.38,8.14,,,,,,
54.74,-115.94,2763,40.95,8.14,,,,,,
54.74,-115.92,2794,41.83,8.14,,,,,,
54.74,-115.90,2804,42.07,8.14,,,,,,
54.74,-115.88,2831,42.86,8.14,,,,,,
54.74,-115.86,2843,43.19,8.14,,,,,,
54.74,-115.84,2813,42.30,8.14,,,,,,
54.74,-115.82,2790,41.64,8.14,,,,,,
54.74,-115.80,2782,41.42,8.14,,,,,,
54.74,-115.78,2791,41.67,8.14,,,,,,
54.74,-115.76,2787,41.54,8.14,,,,,,
54.74,-115.74,2767,40.98,8.14,,,,,,
54.74,-115.72,2749,40.44,8.14,,,,,,
54.74,-115.70,2746,40.37,8.14,,,,,,
54.74,-115.68,2736,40.06,8.14,,,,,,
54.74,-115.66,2723,39.69,8.14,,,,,,
54.74,-115.64,2691,38.76,8.14,,,,,,
54.74,-115.62,2646,37.45,8.14,,,,,,
54.74,-115.60,2614,36.51,8.14,,,,,,
54.74,-115.58,2612,36.45,8.14,,,,,,
54.74,-115.56,2610,36.41,8.14,,,,,,
54.74,-115.54,2586,35.69,8.14,,,,,,
54.74,-115.52,2582,35.58,8.14,,,,,,
54.74,-115.50,2611,36.42,8.14,,,,,,
54.76,-118.50,3748,69.51,8.14,,,,,,
54.76,-118.48,3779,70.40,8.14,,,,,,
54.76,-118.46,3804,71.16,8.14,,,,,,
54.76,-118.44,3797,70.93,8.14,,,,,,
54.76,-118.42,3807,71.22,8.14,,,,,,
54.76,-118.40,3789,70.71,8.14,,,,,,
54.76,-118.38,3772,70.21,8.14,,,,,,
54.76,-118.36,3761,69.92,8.14,,,,,,
54.76,-118.34,3744,69.43,8.14,,,,,,
54.76,-118.32,3743,69.40,8.14,,,,,,
54.76,-118.30,3745,69.47,8.14,,,,,,
54.76,-118.28,3763,70.03,8.13,,,,,,
54.76,-118.26,3758,69.90,8.13,,,,,,
54.76,-118.24,3676,67.53,8.12,,,,,,
54.76,-118.22,3656,66.96,8.12,,,,,,
54.76,-118.20,3633,66.30,8.11,,,,,,
54.76,-118.18,3600,65.39,8.10,,,,,,
54.76,-118.16,3542,63.73,8.08,,,,,,
54.76,-118.14,3565,64.41,8.07,,,,,,
54.76,-118.12,3566,64.46,8.05,,,,,,
54.76,-118.10,3564,64.44,8.04,,,,,,
54.76,-118.08,3545,63.89,8.02,,,,,,
54.76,-118.06,3535,63.64,8.00,,,,,,
54.76,-118.04,3552,64.15,7.98,,,,,,
54.76,-118.02,3571,64.76,7.96,,,,,,
54.76,-118.00,3541,63.91,7.94,,,,,,
54.76,-117.98,3518,63.24,7.92,,,,,,
54.76,-117.96,3488,62.39,7.91,,,,,,
54.76,-117.94,3442,61.01,7.89,,,,,,
54.76,-117.92,3425,60.50,7.88,,,,,,
54.76,-117.90,3439,60.86,7.86,,,,,,
54.76,-117.88,3413,60.03,7.85,,,,,,
54.76,-117.86,3396,59.47,7.85,,,,,,
54.76,-117.84,3382,58.94,7.84,,,,,,
54.76,-117.82,3381,58.83,7.84,,,,,,
54.76,-117.80,3358,58.09,7.84,,,,,,
54.76,-117.78,3338,57.42,7.84,,,,,,
54.76,-117.76,3311,56.56,7.84,,,,,,
54.76,-117.74,3273,55.40,7.85,,,,,,
54.76,-117.72,3252,54.73,7.85,,,,,,
54.76,-117.70,3194,53.00,7.86,,,,,,
54.76,-117.68,3205,53.26,7.87,,,,,,
54.76,-117.66,3200,53.08,7.88,,,,,,
54.76,-117.64,3197,52.95,7.89,,,,,,
54.76,-117.62,3179,52.41,7.90,,,,,,
54.76,-117.60,3172,52.18,7.91,,,,,,
54.76,-117.58,3170,52.14,7.91,,,,,,
54.76,-117.56,3175,52.28,7.92,,,,,,
54.76,-117.54,3178,52.37,7.93,,,,,,
54.76,-117.52,3195,52.88,7.93,,,,,,
54.76,-117.50,3189,52.73,7.94,,,,,,
54.76,-117.48,3187,52.70,7.94,,,,,,
54.76,-117.46,3171,52.26,7.94,,,,,,
54.76,-117.44,3131,51.10,7.94,,,,,,
54.76,-117.42,3096,50.10,7.93,,,,,,
54.76,-117.40,3065,49.25,7.93,,,,,,
54.76,-117.38,3069,49.42,7.92,,,,,,
54.76,-117.36,3059,49.18,7.91,,,,,,
54.76,-117.34,3055,49.13,7.90,,,,,,
54.76,-117.32,3036,48.65,7.88,,,,,,
54.76,-117.30,3015,48.13,7.86,,,,,,
54.76,-117.28,3004,47.92,7.84,,,,,,
54.76,-117.26,2966,46.94,7.82,,,,,,
54.76,-117.24,2924,45.89,7.80,,,,,,
54.76,-117.22,2885,44.93,7.77,,,,,,
54.76,-117.20,2874,44.75,7.74,,,,,,
54.76,-117.18,2887,45.24,7.71,,,,,,
54.76,-117.16,2887,45.32,7.68,,,,,,
54.76,-117.14,2891,45.53,7.65,,,,,,
54.76,-117.12,2894,45.69,7.62,,,,,,
54.76,-117.10,2888,45.56,7.59,,,,,,
54.76,-117.08,2895,45.80,7.56,,,,,,
54.76,-117.06,2899,45.91,7.53,,,,,,
54.76,-117.04,2888,45.58,7.50,,,,,,
54.76,-117.02,2885,45.47,7.48,,,,,,
54.76,-117.00,2894,45.70,7.46,,,,,,
54.76,-116.98,2878,45.24,7.44,,,,,,
54.76,-116.96,2858,44.65,7.42,,,,,,
54.76,-116.94,2835,43.95,7.41,,,,,,
54.76,-116.92,2832,43.84,7.41,,,,,,
54.76,-116.90,2815,43.34,7.41,,,,,,
54.76,-116.88,2797,42.75,7.41,,,,,,
54.76,-116.86,2788,42.38,7.42,,,,,,
54.76,-116.84,2768,41.67,7.44,,,,,,
54.76,-116.82,2747,40.94,7.46,,,,,,
54.76,-116.80,2722,40.07,7.48,,,,,,
54.76,-116.78,2707,39.47,7.51,,,,,,
54.76,-116.76,2701,39.17,7.54,,,,,,
54.76,-116.74,2714,39.37,7.57,,,,,,
54.76,-116.72,2710,39.12,7.60,,,,,,
54.76,-116.70,2711,39.00,7.64,,,,,,
54.76,-116.68,2716,39.01,7.67,,,,,,
54.76,-116.66,2723,39.07,7.71,,,,,,
54.76,-116.64,2733,39.27,7.74,,,,,,
54.76,-116.62,2739,39.32,7.78,,,,,,
54.76,-116.60,2738,39.22,7.81,,,,,,
54.76,-116.58,2710,38.31,7.84,,,,,,
54.76,-116.56,2683,37.47,7.87,,,,,,
54.76,-116.54,2665,36.92,7.90,,,,,,
54.76,-116.52,2645,36.31,7.93,,,,,,
54.76,-116.50,2647,36.35,7.96,,,,,,
54.76,-116.48,2650,36.43,7.98,,,,,,
54.76,-116.46,2651,36.48,8.00,,,,,,
54.76,-116.44,2644,36.31,8.02,,,,,,
54.76,-116.42,2630,35.92,8.04,,,,,,
54.76,-116.40,2627,35.86,8.05,,,,,,
54.76,-116.38,2624,35.83,8.06,,,,,,
54.76,-116.36,2637,36.23,8.07,,,,,,
54.76,-116.34,2632,36.13,8.08,,,,,,
54.76,-116.32,2613,35.62,8.09,,,,,,
54.76,-116.30,2580,34.69,8.10,,,,,,
54.76,-116.28,2568,34.40,8.10,,,,,,
54.76,-116.26,2564,34.39,8.11,,,,,,
54.76,-116.24,2563,34.47,8.11,,,,,,
54.76,-116.22,2577,35.03,8.11,,,,,,
54.76,-116.20,2603,35.90,8.12,,,,,,
54.76,-116.18,2637,37.02,8.12,,,,,,
54.76,-116.16,2658,37.74,8.12,,,,,,
54.76,-116.14,2649,37.53,8.12,,,,,,
54.76,-116.12,2704,39.16,8.13,,,,,,
54.76,-116.10,2723,39.74,8.13,,,,,,
54.76,-116.08,2699,39.08,8.13,,,,,,
54.76,-116.06,2708,39.35,8.13,,,,,,
54.76,-116.04,2720,39.72,8.14,,,,,,
54.76,-116.02,2735,40.14,8.14,,,,,,
54.76,-116.00,2736,40.17,8.14,,,,,,
54.76,-115.98,2695,38.95,8.14,,,,,,
54.76,-115.96,2674,38.32,8.14,,,,,,
54.76,-115.94,2707,39.25,8.14,,,,,,
54.76,-115.92,2758,40.73,8.14,,,,,,
54.76,-115.90,2783,41.45,8.14,,,,,,
54.76,-115.88,2830,42.80,8.14,,,,,,
54.76,-115.86,2796,41.80,8.14,,,,,,
54.76,-115.84,2797,41.85,8.14,,,,,,
54.76,-115.82,2765,40.90,8.14,,,,,,
54.76,-115.80,2730,39.88,8.14,,,,,,
54.76,-115.78,2689,38.68,8.14,,,,,,
54.76,-115.76,2662,37.93,8.14,,,,,,
54.76,-115.74,2640,37.27,8.14,,,,,,
54.76,-115.72,2618,36.63,8.14,,,,,,
54.76,-115.70,2591,35.84,8.14,,,,,,
54.76,-115.68,2621,36.72,8.14,,,,,,
54.76,-115.66,2593,35.89,8.14,,,,,,
54.76,-115.64,2570,35.23,8.14,,,,,,
54.76,-115.62,2559,34.90,8.14,,,,,,
54.76,-115.60,2531,34.11,8.14,,,,,,
54.76,-115.58,2534,34.20,8.14,,,,,,
54.76,-115.56,2537,34.27,8.14,,,,,,
54.76,-115.54,2543,34.46,8.14,,,,,,
54.76,-115.52,2588,35.74,8.14,,,,,,
54.76,-115.50,2518,33.71,8.14,,,,,,
54.78,-118.50,3795,70.87,8.14,,,,,,
54.78,-118.48,3793,70.82,8.14,,,,,,
54.78,-118.46,3808,71.25,8.14,,,,,,
54.78,-118.44,3827,71.81,8.14,,,,,,
54.78,-118.42,3836,72.07,8.14,,,,,,
54.78,-118.40,3836,72.07,8.14,,,,,,
54.78,-118.38,3815,71.48,8.14,,,,,,
54.78,-118.36,3789,70.73,8.14,,,,,,
54.78,-118.34,3766,70.05,8.14,,,,,,
54.78,-118.32,3745,69.44,8.14,,,,,,
54.78,-118.30,3703,68.24,8.14,,,,,,
54.78,-118.28,3717,68.67,8.14,,,,,,
54.78,-118.26,3731,69.07,8.13,,,,,,
54.78,-118.24,3732,69.12,8.13,,,,,,
54.78,-118.22,3686,67.81,8.13,,,,,,
54.78,-118.20,3640,66.47,8.12,,,,,,
54.78,-118.18,3591,65.09,8.12,,,,,,
54.78,-118.16,3557,64.10,8.11,,,,,,
54.78,-118.14,3492,62.22,8.10,,,,,,
54.78,-118.12,3527,63.26,8.09,,,,,,
54.78,-118.10,3521,63.11,8.08,,,,,,
54.78,-118.08,3525,63.26,8.06,,,,,,
54.78,-118.06,3519,63.09,8.05,,,,,,
54.78,-118.04,3526,63.32,8.04,,,,,,
54.78,-118.02,3538,63.70,8.02,,,,,,
54.78,-118.00,3545,63.93,8.01,,,,,,
54.78,-117.98,3541,63.85,8.00,,,,,,
54.78,-117.96,3495,62.53,7.98,,,,,,
54.78,-117.94,3436,60.83,7.97,,,,,,
54.78,-117.92,3395,59.65,7.96,,,,,,
54.78,-117.90,3395,59.64,7.95,,,,,,
54.78,-117.88,3403,59.84,7.95,,,,,,
54.78,-117.86,3389,59.39,7.94,,,,,,
54.78,-117.84,3366,58.67,7.94,,,,,,
54.78,-117.82,3351,58.16,7.93,,,,,,
54.78,-117.80,3352,58.12,7.93,,,,,,
54.78,-117.78,3348,57.91,7.94,,,,,,
54.78,-117.76,3317,56.93,7.94,,,,,,
54.78,-117.74,3280,55.74,7.94,,,,,,
54.78,-117.72,3238,54.43,7.95,,,,,,
54.78,-117.70,3154,51.89,7.95,,,,,,
54.78,-117.68,3182,52.62,7.96,,,,,,
54.78,-117.66,3198,53.00,7.96,,,,,,
54.78,-117.64,3177,52.32,7.97,,,,,,
54.78,-117.62,3163,51.86,7.98,,,,,,
54.78,-117.60,3150,51.44,7.99,,,,,,
54.78,-117.58,3141,51.17,7.99,,,,,,
54.78,-117.56,3139,51.07,8.00,,,,,,
54.78,-117.54,3138,51.04,8.01,,,,,,
54.78,-117.52,3135,50.96,8.01,,,,,,
54.78,-117.50,3145,51.29,8.01,,,,,,
54.78,-117.48,3133,50.96,8.02,,,,,,
54.78,-117.46,3107,50.27,8.02,,,,,,
54.78,-117.44,3093,49.95,8.01,,,,,,
54.78,-117.42,3062,49.12,8.01,,,,,,
54.78,-117.40,3028,48.22,8.01,,,,,,
54.78,-117.38,3010,47.79,8.00,,,,,,
54.78,-117.36,2995,47.47,7.99,,,,,,
54.78,-117.34,2981,47.18,7.98,,,,,,
54.78,-117.32,2984,47.39,7.97,,,,,,
54.78,-117.30,2972,47.17,7.95,,,,,,
54.78,-117.28,2980,47.52,7.94,,,,,,
54.78,-117.26,2941,46.47,7.92,,,,,,
54.78,-117.24,2900,45.37,7.90,,,,,,
54.78,-117.22,2867,44.54,7.88,,,,,,
54.78,-117.20,2858,44.42,7.85,,,,,,
54.78,-117.18,2877,45.11,7.83,,,,,,
54.78,-117.16,2879,45.24,7.80,,,,,,
54.78,-117.14,2883,45.42,7.78,,,,,,
54.78,-117.12,2883,45.46,7.75,,,,,,
54.78,-117.10,2875,45.22,7.73,,,,,,
54.78,-117.08,2883,45.44,7.70,,,,,,
54.78,-117.06,2876,45.21,7.68,,,,,,
54.78,-117.04,2885,45.42,7.65,,,,,,
54.78,-117.02,2899,45.80,7.63,,,,,,
54.78,-117.00,2895,45.61,7.62,,,,,,
54.78,-116.98,2873,44.89,7.60,,,,,,
54.78,-116.96,2852,44.20,7.59,,,,,,
54.78,-116.94,2813,42.99,7.59,,,,,,
54.78,-116.92,2803,42.63,7.58,,,,,,
54.78,-116.90,2767,41.51,7.58,,,,,,
54.78,-116.88,2747,40.86,7.59,,,,,,
54.78,-116.86,2743,40.65,7.59,,,,,,
54.78,-116.84,2720,39.91,7.60,,,,,,
54.78,-116.82,2708,39.44,7.62,,,,,,
54.78,-116.80,2705,39.25,7.64,,,,,,
54.78,-116.78,2703,39.06,7.66,,,,,,
54.78,-116.76,2704,38.94,7.68,,,,,,
