##Temp./°C,Time/min,Mass/%
876.19098,168.28000,74.00399
876.22998,168.28667,74.00407
876.27002,168.29333,74.00511
876.30499,168.30000,74.00567
876.33600,168.30667,74.00574
876.36401,168.31333,74.00629
876.40503,168.32000,74.00685
876.44202,168.32667,74.00788
876.47998,168.33333,74.00843
876.50299,168.34000,74.00898
876.53497,168.34667,74.00904
876.57501,168.35333,74.00911
876.60101,168.36000,74.00918
876.63599,168.36667,74.00925
876.67297,168.37333,74.00836
876.69897,168.38000,74.00747
876.73499,168.38667,74.00706
876.76801,168.39333,74.00618
876.80499,168.40000,74.00482
876.84399,168.40667,74.00441
876.87201,168.41333,74.00304
876.90601,168.42000,74.00215
876.93701,168.42667,74.00174
876.97302,168.43333,74.00086
877.00403,168.44000,74.00093
877.03699,168.44667,74.00052
877.07703,168.45333,74.00059
877.10303,168.46000,74.00018
877.13202,168.46667,74.00025
877.17902,168.47333,74.00032
877.20398,168.48000,74.00038
877.23700,168.48667,74.00093
877.26703,168.49333,74.00100
877.29401,168.50000,74.00106
877.33502,168.50667,74.00114
877.37000,168.51333,74.00121
877.39697,168.52000,74.00128
877.43701,168.52667,74.00136
877.46698,168.53333,74.00095
877.50598,168.54000,74.00103
877.54498,168.54667,74.00110
877.57001,168.55333,74.00117
877.60303,168.56000,74.00076
877.64099,168.56667,73.99987
877.66901,168.57333,73.99945
877.69299,168.58000,73.99904
877.73401,168.58667,73.99864
877.77399,168.59333,73.99777
877.80902,168.60000,73.99737
877.84399,168.60667,73.99697
877.87500,168.61333,73.99656
877.91998,168.62000,73.99664
877.94702,168.62667,73.99575
877.98999,168.63333,73.99582
878.01001,168.64000,73.99540
878.03699,168.64667,73.99498
878.07501,168.65333,73.99505
878.10901,168.66000,73.99511
878.14099,168.66667,73.99470
878.17200,168.67333,73.99476
878.19800,168.68000,73.99483
878.23199,168.68667,73.99489
878.26801,168.69333,73.99496
878.29901,168.70000,73.99504
878.33398,168.70667,73.99511
878.36603,168.71333,73.99518
878.40198,168.72000,73.99525
878.43799,168.72667,73.99436
878.47198,168.73333,73.99443
878.49500,168.74000,73.99449
878.52502,168.74667,73.99455
878.55200,168.75333,73.99413
878.59100,168.76000,73.99420
878.61902,168.76667,73.99427
878.65002,168.77333,73.99387
878.69098,168.78000,73.99395
878.73199,168.78667,73.99355
878.76398,168.79333,73.99363
878.79602,168.80000,73.99274
878.83197,168.80667,73.99186
878.85999,168.81333,73.99193
878.89697,168.82000,73.99152
878.92902,168.82667,73.99158
878.96198,168.83333,73.99070
878.98901,168.84000,73.99076
879.02600,168.84667,73.99083
879.06201,168.85333,73.99091
879.09302,168.86000,73.99098
879.12097,168.86667,73.99105
879.16101,168.87333,73.99113
879.19598,168.88000,73.99120
879.22998,168.88667,73.99128
879.26398,168.89333,73.99088
879.29797,168.90000,73.99095
879.33600,168.90667,73.99103
879.36902,168.91333,73.99062
879.39697,168.92000,73.99021
879.43597,168.92667,73.99028
879.46698,168.93333,73.98939
879.49597,168.94000,73.98945
879.52698,168.94667,73.98904
879.56299,168.95333,73.98912
879.59698,168.96000,73.98872
879.63702,168.96667,73.98881
879.67200,168.97333,73.98841
879.71301,168.98000,73.98753
879.74500,168.98667,73.98712
879.77399,168.99333,73.98670
879.80701,169.00000,73.98629
879.83398,169.00667,73.98636
879.87201,169.01333,73.98548
879.90503,169.02000,73.98555
879.94098,169.02667,73.98516
879.97803,169.03333,73.98524
880.02100,169.04000,73.98533
880.05902,169.04667,73.98493
880.09100,169.05333,73.98500
880.12000,169.06000,73.98507
880.14899,169.06667,73.98514
880.18799,169.07333,73.98521
880.22803,169.08000,73.98529
880.26001,169.08667,73.98536
880.29199,169.09333,73.98542
880.32501,169.10000,73.98549
880.35303,169.10667,73.98555
880.37903,169.11333,73.98561
880.41699,169.12000,73.98519
880.44598,169.12667,73.98526
880.47900,169.13333,73.98533
880.51898,169.14000,73.98540
880.54303,169.14667,73.98450
880.57599,169.15333,73.98457
880.60797,169.16000,73.98416
880.64600,169.16667,73.98375
880.67297,169.17333,73.98382
880.71503,169.18000,73.98341
880.74103,169.18667,73.98252
880.76898,169.19333,73.98210
880.80603,169.20000,73.98120
880.83600,169.20667,73.98030
880.85999,169.21333,73.97988
880.88898,169.22000,73.97946
880.91901,169.22667,73.97952
880.95099,169.23333,73.97910
880.98199,169.24000,73.97917
881.01398,169.24667,73.97924
881.04303,169.25333,73.97930
881.08398,169.26000,73.97842
881.10797,169.26667,73.97848
881.13702,169.27333,73.97856
881.16901,169.28000,73.97815
881.20801,169.28667,73.97824
881.25299,169.29333,73.97785
881.28802,169.30000,73.97794
881.32300,169.30667,73.97755
881.35699,169.31333,73.97764
881.39899,169.32000,73.97677
881.43799,169.32667,73.97686
881.47302,169.33333,73.97646
881.50702,169.34000,73.97606
881.54498,169.34667,73.97613
881.58099,169.35333,73.97572
881.60999,169.36000,73.97483
881.64502,169.36667,73.97489
881.66803,169.37333,73.97447
881.69000,169.38000,73.97452
881.73102,169.38667,73.97411
881.76398,169.39333,73.97419
881.79901,169.40000,73.97426
881.82898,169.40667,73.97385
881.87201,169.41333,73.97393
881.90100,169.42000,73.97401
881.93298,169.42667,73.97408
881.96600,169.43333,73.97320
882.00098,169.44000,73.97328
882.04102,169.44667,73.97336
882.07501,169.45333,73.97295
882.11102,169.46000,73.97303
882.14600,169.46667,73.97263
882.17499,169.47333,73.97270
882.21002,169.48000,73.97277
882.24200,169.48667,73.97236
882.27399,169.49333,73.97244
882.31403,169.50000,73.97156
882.35498,169.50667,73.97164
882.38898,169.51333,73.97172
882.41901,169.52000,73.97130
882.45300,169.52667,73.97137
882.48297,169.53333,73.97095
882.50800,169.54000,73.97101
882.54303,169.54667,73.97060
882.57599,169.55333,73.97066
882.60400,169.56000,73.96977
882.64398,169.56667,73.96985
882.67401,169.57333,73.96944
882.71002,169.58000,73.96951
882.73798,169.58667,73.96910
882.77100,169.59333,73.96917
882.80902,169.60000,73.96925
882.84100,169.60667,73.96932
882.87500,169.61333,73.96939
882.90900,169.62000,73.96899
882.94299,169.62667,73.96906
882.97302,169.63333,73.96913
883.00897,169.64000,73.96920
883.04401,169.64667,73.96831
883.07599,169.65333,73.96838
883.10303,169.66000,73.96796
883.13599,169.66667,73.96803
883.16302,169.67333,73.96761
883.19598,169.68000,73.96720
883.23199,169.68667,73.96728
883.26801,169.69333,73.96640
883.30103,169.70000,73.96599
883.33600,169.70667,73.96559
883.36902,169.71333,73.96567
883.40503,169.72000,73.96527
883.43799,169.72667,73.96534
883.47302,169.73333,73.96542
883.50702,169.74000,73.96550
883.54303,169.74667,73.96557
883.57800,169.75333,73.96468
883.60901,169.76000,73.96475
883.64001,169.76667,73.96482
883.67102,169.77333,73.96489
883.71002,169.78000,73.96449
883.74298,169.78667,73.96456
883.77399,169.79333,73.96462
883.80402,169.80000,73.96421
883.83600,169.80667,73.96428
883.87000,169.81333,73.96435
883.90002,169.82000,73.96393
883.92999,169.82667,73.96400
883.96301,169.83333,73.96312
884.00500,169.84000,73.96320
884.03198,169.84667,73.96327
884.06897,169.85333,73.96287
884.10498,169.86000,73.96295
884.13397,169.86667,73.96255
884.17401,169.87333,73.96263
884.22101,169.88000,73.96222
884.24701,169.88667,73.96229
884.26001,169.89333,73.96138
884.30603,169.90000,73.96145
884.33301,169.90667,73.96103
884.35699,169.91333,73.96110
884.39398,169.92000,73.96021
884.43201,169.92667,73.96028
884.46301,169.93333,73.96035
884.49500,169.94000,73.95946
884.53003,169.94667,73.95906
884.55200,169.95333,73.95912
884.59003,169.96000,73.95872
884.62299,169.96667,73.95880
884.66101,169.97333,73.95841
884.69897,169.98000,73.95849
884.73602,169.98667,73.95762
884.77399,169.99333,73.95770
884.80902,170.00000,73.95730
884.84100,170.00667,73.95738
884.87402,170.01333,73.95745
884.90698,170.02000,73.95753
884.96100,170.02667,73.95761
884.97498,170.03333,73.95719
884.99500,170.04000,73.95725
885.04102,170.04667,73.95733
885.08698,170.05333,73.95693
885.11401,170.06000,73.95700
885.14001,170.06667,73.95610
885.17200,170.07333,73.95616
885.20697,170.08000,73.95575
885.23602,170.08667,73.95581
885.26300,170.09333,73.95539
885.28802,170.10000,73.95546
885.32501,170.10667,73.95505
885.36298,170.11333,73.95513
885.40698,170.12000,73.95521
885.43903,170.12667,73.95433
885.46198,170.13333,73.95439
885.49500,170.14000,73.95446
885.52301,170.14667,73.95453
885.55798,170.15333,73.95461
885.59900,170.16000,73.95469
885.63898,170.16667,73.95429
885.67499,170.17333,73.95437
885.69397,170.18000,73.95444
885.72998,170.18667,73.95453
885.77197,170.19333,73.95414
885.80603,170.20000,73.95423
885.85101,170.20667,73.95384
885.89398,170.21333,73.95298
885.93103,170.22000,73.95258
885.96100,170.22667,73.95217
885.99701,170.23333,73.95080
886.02899,170.24000,73.95039
886.05298,170.24667,73.94997
886.08801,170.25333,73.94859
886.11499,170.26000,73.94770
886.15100,170.26667,73.94729
886.18597,170.27333,73.94640
886.21503,170.28000,73.94600
886.25098,170.28667,73.94607
886.28601,170.29333,73.94566
886.31598,170.30000,73.94573
886.35400,170.30667,73.94581
886.39001,170.31333,73.94588
886.41400,170.32000,73.94642
886.44501,170.32667,73.94649
886.48297,170.33333,73.94656
886.51099,170.34000,73.94662
886.54303,170.34667,73.94717
886.57397,170.35333,73.94724
886.61102,170.36000,73.94731
886.64600,170.36667,73.94739
886.67700,170.37333,73.94842
886.70898,170.38000,73.94849
886.73798,170.38667,73.94855
886.77502,170.39333,73.94863
886.80499,170.40000,73.94869
886.84003,170.40667,73.94876
886.86700,170.41333,73.94883
886.90100,170.42000,73.94794
886.93402,170.42667,73.94801
886.96399,170.43333,73.94712
886.99500,170.44000,73.94671
887.03400,170.44667,73.94582
887.06201,170.45333,73.94542
887.09003,170.46000,73.94501
887.12799,170.46667,73.94461
887.16302,170.47333,73.94373
887.20398,170.48000,73.94333
887.23798,170.48667,73.94293
887.26898,170.49333,73.94300
887.29700,170.50000,73.94258
887.32300,170.50667,73.94265
887.35901,170.51333,73.94176
887.39203,170.52000,73.94184
887.42499,170.52667,73.94192
887.46100,170.53333,73.94296
887.50000,170.54000,73.94305
887.54401,170.54667,73.94314
887.57898,170.55333,73.94323
887.61102,170.56000,73.94330
887.65100,170.56667,73.94338
887.67902,170.57333,73.94345
887.71301,170.58000,73.94351
887.73901,170.58667,73.94358
887.77399,170.59333,73.94268
887.80499,170.60000,73.94275
887.83301,170.60667,73.94282
887.86603,170.61333,73.94241
887.90002,170.62000,73.94200
887.93201,170.62667,73.94208
887.97601,170.63333,73.94169
888.00598,170.64000,73.94176
888.03699,170.64667,73.94088
888.07599,170.65333,73.94048
888.10999,170.66000,73.94056
888.14001,170.66667,73.94015
888.17798,170.67333,73.93975
888.21503,170.68000,73.93886
888.24597,170.68667,73.93845
888.27197,170.69333,73.93803
888.30402,170.70000,73.93762
888.33398,170.70667,73.93768
888.37097,170.71333,73.93680
888.40198,170.72000,73.93638
888.43103,170.72667,73.93645
888.46399,170.73333,73.93604
888.49500,170.74000,73.93611
888.52899,170.74667,73.93570
888.55902,170.75333,73.93578
888.59399,170.76000,73.93489
888.63000,170.76667,73.93497
888.66101,170.77333,73.93457
888.70203,170.78000,73.93369
888.73499,170.78667,73.93281
888.76300,170.79333,73.93240
888.78900,170.80000,73.93198
888.83099,170.80667,73.93158
888.86700,170.81333,73.93070
888.89600,170.82000,73.93029
888.92999,170.82667,73.93035
888.96100,170.83333,73.92993
888.98602,170.84000,73.92999
889.01398,170.84667,73.93005
889.03699,170.85333,73.93012
889.06799,170.86000,73.93020
889.11700,170.86667,73.93077
889.15698,170.87333,73.93086
889.19702,170.88000,73.93143
889.23297,170.88667,73.93151
889.26099,170.89333,73.93158
889.29102,170.90000,73.93262
889.32098,170.90667,73.93269
889.35999,170.91333,73.93277
889.39801,170.92000,73.93333
889.43298,170.92667,73.93341
889.46399,170.93333,73.93349
889.50598,170.94000,73.93358
889.54102,170.94667,73.93318
889.57397,170.95333,73.93326
889.60400,170.96000,73.93333
889.63599,170.96667,73.93340
889.68597,170.97333,73.93252
889.71899,170.98000,73.93211
889.72900,170.98667,73.93217
889.76501,170.99333,73.93176
889.80402,171.00000,73.93135
889.83698,171.00667,73.93142
889.87299,171.01333,73.93053
889.89697,171.02000,73.93059
889.92401,171.02667,73.93017
889.95502,171.03333,73.93024
889.98199,171.04000,73.93032
890.02600,171.04667,73.92992
890.07202,171.05333,73.93001
890.10797,171.06000,73.93010
890.13000,171.06667,73.93017
890.16602,171.07333,73.93024
890.20697,171.08000,73.93032
890.24103,171.08667,73.93039
890.26599,171.09333,73.93045
890.29303,171.10000,73.93100
890.32898,171.10667,73.93107
890.36102,171.11333,73.93114
890.39502,171.12000,73.93122
890.43701,171.12667,73.93129
890.46399,171.13333,73.93136
890.48798,171.14000,73.93142
890.52399,171.14667,73.93102
890.55499,171.15333,73.93061
890.59198,171.16000,73.93069
890.62701,171.16667,73.92981
890.65900,171.17333,73.92941
890.69202,171.18000,73.92901
890.72900,171.18667,73.92861
890.77100,171.19333,73.92774
890.80499,171.20000,73.92734
890.83301,171.20667,73.92645
890.86401,171.21333,73.92556
890.89600,171.22000,73.92468
890.93500,171.22667,73.92332
890.96997,171.23333,73.92244
891.00403,171.24000,73.92108
891.03699,171.24667,73.92067
891.06897,171.25333,73.91978
891.09601,171.26000,73.91793
891.13501,171.26667,73.91800
891.16602,171.27333,73.91663
891.19897,171.28000,73.91622
891.22601,171.28667,73.91580
891.26099,171.29333,73.91539
891.28101,171.30000,73.91449
891.31702,171.30667,73.91409
891.34802,171.31333,73.91368
891.39099,171.32000,73.91376
891.41803,171.32667,73.91384
891.45398,171.33333,73.91392
891.48901,171.34000,73.91399
891.52399,171.34667,73.91406
891.55603,171.35333,73.91460
891.57898,171.36000,73.91466
891.60901,171.36667,73.91473
891.64099,171.37333,73.91479
891.67200,171.38000,73.91534
891.70203,171.38667,73.91542
891.73499,171.39333,73.91549
891.77399,171.40000,73.91558
891.81201,171.40667,73.91566
891.84399,171.41333,73.91527
891.87903,171.42000,73.91535
891.91498,171.42667,73.91544
891.95398,171.43333,73.91505
891.98999,171.44000,73.91514
892.02802,171.44667,73.91475
892.06897,171.45333,73.91483
892.10101,171.46000,73.91395
892.13202,171.46667,73.91402
892.16602,171.47333,73.91362
892.19598,171.48000,73.91369
892.22900,171.48667,73.91377
892.27100,171.49333,73.91338
892.30402,171.50000,73.91345
892.34601,171.50667,73.91354
892.37299,171.51333,73.91361
892.40198,171.52000,73.91368
892.44098,171.52667,73.91376
892.46997,171.53333,73.91383
892.50897,171.54000,73.91392
892.55103,171.54667,73.91400
892.58301,171.55333,73.91407
892.61298,171.56000,73.91414
892.64697,171.56667,73.91421
892.67297,171.57333,73.91427
892.70599,171.58000,73.91434
892.73901,171.58667,73.91442
892.77100,171.59333,73.91401
892.81702,171.60000,73.91409
892.84302,171.60667,73.91321
892.87598,171.61333,73.91328
892.90601,171.62000,73.91287
892.93701,171.62667,73.91245
892.97400,171.63333,73.91205
893.00598,171.64000,73.91115
893.03497,171.64667,73.91026
893.06299,171.65333,73.90984
893.09100,171.66000,73.90894
893.12201,171.66667,73.90852
893.14899,171.67333,73.90810
893.18103,171.68000,73.90817
893.20801,171.68667,73.90777
893.24402,171.69333,73.90785
893.28699,171.70000,73.90698
893.32397,171.70667,73.90707
893.36200,171.71333,73.90716
893.39697,171.72000,73.90676
893.42603,171.72667,73.90683
893.45398,171.73333,73.90691
893.49597,171.74000,73.90699
893.53101,171.74667,73.90707
893.56201,171.75333,73.90714
893.59497,171.76000,73.90722
893.62701,171.76667,73.90730
893.66302,171.77333,73.90738
893.70502,171.78000,73.90747
893.73700,171.78667,73.90754
893.77399,171.79333,73.90762
893.80402,171.80000,73.90769
893.83002,171.80667,73.90729
893.86499,171.81333,73.90736
893.90503,171.82000,73.90697
893.94202,171.82667,73.90609
893.97900,171.83333,73.90617
894.00897,171.84000,73.90575
894.03497,171.84667,73.90582
894.07001,171.85333,73.90541
894.09601,171.86000,73.90547
894.12701,171.86667,73.90554
894.16400,171.87333,73.90514
894.20203,171.88000,73.90523
894.23999,171.88667,73.90531
894.26599,171.89333,73.90539
894.30402,171.90000,73.90547
894.34399,171.90667,73.90555
894.37598,171.91333,73.90562
894.41101,171.92000,73.90569
894.43903,171.92667,73.90624
894.46399,171.93333,73.90630
894.50098,171.94000,73.90637
894.53302,171.94667,73.90644
894.56799,171.95333,73.90651
894.59698,171.96000,73.90658
894.62000,171.96667,73.90712
894.65698,171.97333,73.90720
894.69000,171.98000,73.90679
894.72900,171.98667,73.90687
894.75403,171.99333,73.90695
894.78802,172.00000,73.90655
894.82898,172.00667,73.90568
894.86401,172.01333,73.90529
894.90698,172.02000,73.90491
894.94299,172.02667,73.90451
894.97601,172.03333,73.90460
895.01202,172.04000,73.90372
895.04303,172.04667,73.90284
895.08197,172.05333,73.90243
895.11798,172.06000,73.90155
