config.b190k1680mu0700j02s16t08,
   9   8   5   6, 0.015516222482278010583
   9   8   6   6, 0.037395538867417282836
   9   8   7   6, 0.097827063093499561086
   9   8   8   6,  0.20465425801680078854
   9   8   9   6,  0.20326118340286733477
   9   8  10   6, 0.072147828285878540244
   9   8  11   6,0.0084060421424545124502
   9   8  12   6,-0.0012324671005583922364
   9   8  13   6,0.0026288414143671354727
   9   8  14   6,0.0036315353184500306395
   9   8  15   6,-0.0011990704234348006745
   9   9   0   6,0.0081108360627364442519
   9   9   1   6,0.0047572828375986621341
   9   9   2   6,0.0049588366465413502918
   9   9   3   6,0.0070662706467566754887
   9   9   4   6,0.0098358120634505080693
   9   9   5   6, 0.014312519675977623812
   9   9   6   6, 0.024613664479961348819
   9   9   7   6, 0.047054215081294106793
   9   9   8   6, 0.078221137142636371076
   9   9   9   6, 0.075102599613320941696
   9   9  10   6, 0.032663100566173580708
   9   9  11   6,0.0075002904983178797504
   9   9  12   6,0.0064652421908806250589
   9   9  13   6, 0.013768311027187091211
   9   9  14   6,  0.01661247064969723769
   9   9  15   6, 0.012573735052095630707
   9  10   0   6, 0.018285297546733445678
   9  10   1   6, 0.012375836691481107918
   9  10   2   6,  0.01128731890532700885
   9  10   3   6, 0.012495478610604047326
   9  10   4   6, 0.013654881373255267629
   9  10   5   6, 0.014341867067499377078
   9  10   6   6, 0.016220416617731457654
   9  10   7   6, 0.021598201979073524542
   9  10   8   6, 0.030979404010651984819
   9  10   9   6, 0.036211154236318245092
   9  10  10   6,  0.03070480186481711754
   9  10  11   6, 0.025870590051325637049
   9  10  12   6, 0.030013826552608664083
   9  10  13   6, 0.036440316254261612139
   9  10  14   6,  0.03530037517322090479
   9  10  15   6, 0.026889261029021529342
   9  11   0   6, 0.025998131950780632021
   9  11   1   6, 0.019160838541815723712
   9  11   2   6, 0.018779199292547611028
   9  11   3   6, 0.020205853100622981483
   9  11   4   6, 0.019202418502020823093
   9  11   5   6, 0.015089177749944327617
   9  11   6   6, 0.010490758413166717186
   9  11   7   6,0.0089167379955625777899
   9  11   8   6, 0.014128166823547422259
   9  11   9   6, 0.026690785418934145912
   9  11  10   6, 0.041134869399217788288
   9  11  11   6, 0.054476136291332050154
   9  11  12   6,  0.06534328584901014092
   9  11  13   6, 0.066567155915304099256
   9  11  14   6, 0.055390525058630082911
   9  11  15   6, 0.039664696504011096034
   9  12   0   6, 0.026359312360685224069
   9  12   1   6, 0.023157336264979011542
   9  12   2   6, 0.026295904047860932384
   9  12   3   6, 0.028959286423558133761
   9  12   4   6, 0.025107343824816073796
   9  12   5   6, 0.015792383009352893575
   9  12   6   6,0.0063295000388793615925
   9  12   7   6, 0.001312358769997890983
   9  12   8   6,0.0046751839768813061721
   9  12   9   6, 0.018839934580335997161
   9  12  10   6, 0.041287351071619682319
   9  12  11   6, 0.064868266296542978488
   9  12  12   6, 0.078416335740064110893
   9  12  13   6,  0.07344805552483701927
   9  12  14   6, 0.056086083038950323987
   9  12  15   6, 0.039662661871829957283
   9  13   0   6, 0.016985311612626896594
   9  13   1   6, 0.020143202773174641307
   9  13   2   6,  0.02740702118823502148
   9  13   3   6, 0.031579043786199363641
   9  13   4   6, 0.026002822490786246801
   9  13   5   6, 0.014188329602763293663
   9  13   6   6,0.0032839860550202422916
   9  13   7   6,-0.0024809185500534567011
   9  13   8   6,-0.00089422864982073970233
   9  13   9   6, 0.008971210501323777925
   9  13  10   6, 0.025183988640180857144
   9  13  11   6, 0.040760437539498234338
   9  13  12   6, 0.045669477532095610617
   9  13  13   6, 0.038474380388319198709
   9  13  14   6, 0.028275726304731890054
   9  13  15   6, 0.022588969362431890464
   9  14   0   6,0.0020284531714293407151
   9  14   1   6,0.0077295397119931264635
   9  14   2   6, 0.015159210784909376429
   9  14   3   6,  0.01979568288108670554
   9  14   4   6, 0.016400753258981572852
   9  14   5   6,0.0078797294142687740459
   9  14   6   6,-0.00028501827752829028044
   9  14   7   6,-0.0046162868222995537965
   9  14   8   6,-0.0038974603824155559795
   9  14   9   6,0.00075758490542072749047
   9  14  10   6,0.0068551597890519830325
   9  14  11   6,0.0092073211386781809995
   9  14  12   6,0.0035834049120143235401
   9  14  13   6,-0.0032011455132308092725
   9  14  14   6,-0.0034419609336925165166
   9  14  15   6,0.0011945749699528006998
   9  15   0   6,-0.011416671481174566968
   9  15   1   6,-0.0094486281341519106486
   9  15   2   6,-0.0061153450021270081005
   9  15   3   6,-0.0016876647194063506413
   9  15   4   6,0.00016960350785817429262
   9  15   5   6,-0.0018332647613844375162
   9  15   6   6,-0.006065873392258671129
   9  15   7   6,-0.0083926054797845896921
   9  15   8   6,-0.0066051661886553526132
   9  15   9   6,-0.0030757760875616646339
   9  15  10   6,-0.00043251115845902542156
   9  15  11   6,-0.0024168411997731731322
   9  15  12   6,-0.011537377514611866711
   9  15  13   6,-0.018899876615169147742
   9  15  14   6,-0.016956409769627416029
   9  15  15   6,-0.011048923597154446108
  10   0   0   6,-0.016200808954143088025
  10   0   1   6,-0.020046247758168957848
  10   0   2   6,-0.018365817544850612103
  10   0   3   6,-0.011913737596261592816
  10   0   4   6,-0.0067428063011097305254
  10   0   5   6,-0.0039434902826752434718
  10   0   6   6,-0.0025944283100093924743
  10   0   7   6,-0.0016764682822161241366
  10   0   8   6,-0.00038049834721686891931
  10   0   9   6,0.00037686875831122309752
  10   0  10   6,-0.00067456963797061847074
  10   0  11   6,-0.0045241517759161079676
  10   0  12   6,-0.0090316656718334494686
  10   0  13   6,-0.011573942561163237663
  10   0  14   6,-0.011066735137893256996
  10   0  15   6,-0.0099400906688156941832
  10   1   0   6,-0.037337365357781385211
  10   1   1   6,-0.063604804428657568671
  10   1   2   6,-0.065587183566292520109
  10   1   3   6,-0.043720558590424576928
  10   1   4   6,-0.021526684410726908137
  10   1   5   6,-0.0086560522230054899595
  10   1   6   6,-0.0037553840247698468298
  10   1   7   6,-0.0027640213465766568825
  10   1   8   6,-0.0022069607952372085474
  10   1   9   6,-0.0022445233233394121068
  10   1  10   6,-0.0036107524210803950034
  10   1  11   6,-0.0018676498757304108023
  10   1  12   6,0.0033500950519542707293
  10   1  13   6,0.0035873174478427260342
  10   1  14   6,-0.0010824718336461295557
  10   1  15   6,-0.011314572775405524682
  10   2   0   6, -0.10705911101288510812
  10   2   1   6, -0.18883347654477394828
  10   2   2   6, -0.17567367766785160765
  10   2   3   6,-0.092922350723618180046
  10   2   4   6, -0.03341217217690169855
  10   2   5   6,-0.0092242476239561450868
  10   2   6   6,-0.0027029859464391208478
  10   2   7   6,-0.0023820458304267440319
  10   2   8   6,-0.0027597870092068870797
  10   2   9   6,-0.0033724753776707304051
  10   2  10   6,-0.0023693018005129353257
  10   2  11   6,0.0071704373506336540472
  10   2  12   6, 0.017789553170266245163
  10   2  13   6, 0.015856868511888985718
  10   2  14   6,0.0026881471244327463307
  10   2  15   6, -0.03163402873694905193
  10   3   0   6,  -0.2457873679216985574
  10   3   1   6, -0.40251060552217365895
  10   3   2   6, -0.33494693473365932945
  10   3   3   6, -0.14700867379333446006
  10   3   4   6,-0.040327222823647104755
  10   3   5   6,-0.006701335056382816055
  10   3   6   6,0.00034998810864580488789
  10   3   7   6,0.00068526617075110479206
  10   3   8   6,0.00044255922953998980129
  10   3   9   6,-0.00014100002064832339518
  10   3  10   6,7.0180386740465155321e-05
  10   3  11   6,0.0055872890316146011855
  10   3  12   6, 0.011022176830653835494
  10   3  13   6,0.0056296572939041958361
  10   3  14   6,-0.016724019288702676039
  10   3  15   6,-0.087844822118241072673
  10   4   0   6, -0.30875324556412836463
  10   4   1   6, -0.44720058453063105119
  10   4   2   6,  -0.3415616814733699047
  10   4   3   6, -0.13872905927801382209
  10   4   4   6,-0.033180215752326727707
  10   4   5   6,-0.002038761267645450119
  10   4   6   6,0.0048138057856766400602
  10   4   7   6,0.0071418716077111142268
  10   4   8   6,0.0088914011294409945468
  10   4   9   6,0.0073108679776959211577
  10   4  10   6,0.0010757877763165660766
  10   4  11   6,-0.0040632548067544285372
  10   4  12   6,-0.0066409057408206764034
  10   4  13   6,-0.015157239683617942938
  10   4  14   6, -0.04379124009553160557
  10   4  15   6, -0.13204282341101625242
  10   5   0   6, -0.20673206442947195116
  10   5   1   6, -0.25844545328368329073
  10   5   2   6, -0.18695129891462189398
  10   5   3   6,-0.076901804294526060479
  10   5   4   6,-0.017788354487791160907
  10   5   5   6,0.0016167768764777743634
  10   5   6   6,0.0089591934190500575191
  10   5   7   6, 0.017625001044481652251
  10   5   8   6, 0.026831733464317879256
  10   5   9   6, 0.023366876943813681688
  10   5  10   6,0.0062985495297928888875
  10   5  11   6,-0.0075388855483648582398
  10   5  12   6,-0.014147742061658127866
  10   5  13   6,-0.022792795682257383644
  10   5  14   6,-0.046579197158759716446
  10   5  15   6, -0.10879687949639396671
  10   6   0   6,-0.091020265574951381149
  10   6   1   6, -0.10016640476846883079
  10   6   2   6,-0.070366670701025299528
  10   6   3   6,-0.030456592187504363811
  10   6   4   6,-0.0074480213907386263322
  10   6   5   6,0.0019149820748617125011
  10   6   6   6,  0.01075455836742900996
  10   6   7   6, 0.030817965979694526141
  10   6   8   6, 0.058567567319490226874
  10   6   9   6, 0.055564178711868722482
  10   6  10   6, 0.019032075969357475226
  10   6  11   6,-0.0047193213936873971981
  10   6  12   6,-0.012418361109590870389
  10   6  13   6,-0.017558092320914271689
  10   6  14   6,-0.030012029164530898417
  10   6  15   6,-0.058531502454423997572
  10   7   0   6, -0.03140024620961350682
  10   7   1   6,-0.031950582217026922416
  10   7   2   6,-0.021824585096810865392
  10   7   3   6,-0.0095396165425378036395
  10   7   4   6,-0.0026708107553744466107
  10   7   5   6,0.00042852324424502057434
  10   7   6   6, 0.008693816666378461136
  10   7   7   6, 0.035644958534559567642
  10   7   8   6, 0.079416212181627199307
  10   7   9   6, 0.079642287089253999133
  10   7  10   6,  0.02872901117948865185
  10   7  11   6,-0.0011207254402852439602
  10   7  12   6,-0.0083217284897507872582
  10   7  13   6,-0.0094229796110171758217
  10   7  14   6,-0.013121532822523096495
  10   7  15   6,-0.023349819324130608594
  10   8   0   6,-0.0069451983007706415488
  10   8   1   6,-0.0072410761506353643613
  10   8   2   6,-0.0038859011587160470144
  10   8   3   6,-0.00014841189667662508037
  10   8   4   6,0.00081871905047429952354
  10   8   5   6,0.00013262530568590880781
  10   8   6   6,0.0046487275762181826111
  10   8   7   6, 0.024186783277452703067
  10   8   8   6, 0.053943654801836445067
  10   8   9   6, 0.052886456589943155182
  10   8  10   6,  0.01958826861294719196
  10   8  11   6,-0.00049850439554428144749
  10   8  12   6,-0.0042083364001461315285
  10   8  13   6,-0.0021277938141947821266
  10   8  14   6,-0.0013628432519307222444
  10   8  15   6,-0.0048763126240926081556
  10   9   0   6,0.0043292525378755041324
  10   9   1   6,0.0032168888887308903085
  10   9   2   6,0.0045621578781674569994
  10   9   3   6, 0.005985642901606995879
  10   9   4   6,0.0048045640619059030302
  10   9   5   6,0.0016227708801631669008
  10   9   6   6,0.0018412076334147820834
  10   9   7   6, 0.011003604872605137616
  10   9   8   6,    0.024208205015617313
  10   9   9   6, 0.025222327641686817512
  10   9  10   6, 0.013424925994939697349
  10   9  11   6,0.0046936967831538662158
  10   9  12   6,0.0038781136556951703413
  10   9  13   6,0.0069594172165918163908
  10   9  14   6,0.0084533044661405515319
  10   9  15   6,0.0060086194763543316136
  10  10   0   6, 0.011778879924546936317
  10  10   1   6, 0.010167142858991050705
  10  10   2   6, 0.011579527142119820302
  10  10   3   6, 0.012777957198266038513
  10  10   4   6, 0.010090968343418471251
  10  10   5   6,0.0040926945791300364808
  10  10   6   6,0.00034839981792357847205
  10  10   7   6,0.0034028934764710081981
  10  10   8   6, 0.011368903151612222424
  10  10   9   6, 0.018442264589779031048
  10  10  10   6, 0.020897364257326703219
  10  10  11   6, 0.020816636507274624557
  10  10  12   6, 0.021411144086360946182
  10  10  13   6, 0.021961171839774969866
  10  10  14   6, 0.019875115495491448708
  10  10  15   6, 0.014993035386197802947
  10  11   0   6, 0.017324018014405927895
  10  11   1   6, 0.017127970600243087179
  10  11   2   6,  0.02149930106224048898
  10  11   3   6,  0.02425370630896019758
  10  11   4   6, 0.018993485654924625872
  10  11   5   6,0.0082250156911016711336
  10  11   6   6,4.2048896243565298675e-05
  10  11   7   6,-0.00074157831466641196613
  10  11   8   6,0.0061102917681710401318
  10  11   9   6, 0.019184793386656677494
  10  11  10   6, 0.033725182358925062664
  10  11  11   6, 0.043620420969114316601
  10  11  12   6,  0.04555307442559324016
  10  11  13   6, 0.040020593422181560683
  10  11  14   6, 0.030769265752193256103
  10  11  15   6, 0.021996094379829501941
  10  12   0   6, 0.019478470313884048426
  10  12   1   6, 0.024622562941731915287
  10  12   2   6, 0.037015009261942545538
  10  12   3   6, 0.043894436439154596585
  10  12   4   6, 0.033202402337499790919
  10  12   5   6, 0.014528717956085535415
  10  12   6   6,0.0013709753133472678092
  10  12   7   6,-0.0024041837292363412923
  10  12   8   6,0.0029285601972046330227
  10  12   9   6, 0.017795899295952655184
  10  12  10   6, 0.038415899559537225461
  10  12  11   6, 0.054448947291630508949
  10  12  12   6, 0.056228186851941093505
  10  12  13   6, 0.045302841670038659916
  10  12  14   6, 0.031787030599023831379
  10  12  15   6, 0.022606519044835741289
  10  13   0   6, 0.016270338160398072069
  10  13   1   6, 0.028292364242406983776
  10  13   2   6, 0.050476376311954479492
  10  13   3   6, 0.062230469936037417777
  10  13   4   6,  0.04499370200680650328
  10  13   5   6, 0.019078157349252326813
  10  13   6   6,0.0030359821903892386663
  10  13   7   6,-0.0020177227712452282769
  10  13   8   6,0.0011246622383988967749
  10  13   9   6, 0.012190005383170311737
  10  13  10   6, 0.028440543956960398497
  10  13  11   6, 0.040429076628963583895
  10  13  12   6, 0.039117111741067592257
  10  13  13   6, 0.028407238611906006354
  10  13  14   6,  0.01887911300618041327
  10  13  15   6, 0.014955369820846265566
  10  14   0   6,0.0072870382372338853363
  10  14   1   6,  0.01977791801958141138
  10  14   2   6, 0.041179257426689902521
  10  14   3   6,  0.05272719280477938808
  10  14   4   6, 0.037609886335337412711
  10  14   5   6, 0.015550342971326399505
  10  14   6   6,0.0028400968034670306082
  10  14   7   6,-0.00082640789724359575014
  10  14   8   6,0.00084185401841775512125
  10  14   9   6,0.0063972884023519374641
  10  14  10   6, 0.013966065083461787558
  10  14  11   6, 0.017699652199528365798
  10  14  12   6, 0.012977173987539551703
  10  14  13   6,0.0054057223806064143984
  10  14  14   6,0.0022837908198251417533
  10  14  15   6,0.0038503623877685667909
  10  15   0   6,-0.004341781868960037892
  10  15   1   6,0.0012890475674846484447
  10  15   2   6, 0.012084442107347893522
  10  15   3   6,  0.01978130482341333013
  10  15   4   6, 0.014890698902467584125
  10  15   5   6,0.0055100044387065951271
  10  15   6   6,4.3185071086989539925e-05
  10  15   7   6,-0.00090411693748366074412
  10  15   8   6,0.00077291976228230970664
  10  15   9   6,0.0035205820239250988461
