Home School DBN,Home School Name,Home School Address,City,Zip Code,Summer School Site 1,Summer School Site Address,City,Zip Code,Summer School Site 2,Summer School Site Address,City,Zip Code
28Q030,P.S. 030 Queens,126-10 BEDELL STREET,QUEENS,11434,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q040,P.S. 040 Samuel Huntington,109-20 UNION HALL STREET,QUEENS,11433,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q048,P.S. 048 William Wordsworth,108-29 155 STREET,QUEENS,11433,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q050,P.S. 050 Talfourd Lawn Elementary School,143-26 101 AVENUE,QUEENS,11435,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q054,P.S. 054 Hillside,86-02 127 STREET,QUEENS,11418,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q055,P.S. 055 Maure,131-10 97 AVENUE,QUEENS,11419,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q072,Catherine & Count Basie Middle School 72,133-25 GUY R BREWER BOULEVARD,QUEENS,11434,Q690,116-25 GUY R BREWER BOULEVARD,QUEENS,11434,,,,
28Q080,P.S. 080 Thurgood Marshall Magnet,171-05 137 AVENUE,QUEENS,11434,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q082,P.S. 082 Hammond,88-02 144 STREET,QUEENS,11435,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q086,P.S. Q086,87-41 PARSONS BOULEVARD,QUEENS,11432,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q099,P.S. 099 Kew Gardens,82-37 KEW GARDENS ROAD,QUEENS,11415,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q101,P.S. 101 School in the Gardens,2 RUSSELL PLACE,QUEENS,11375,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q117,P.S. 117 J. Keld / Briarwood School,85-15 143 STREET,QUEENS,11435,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q121,P.S. 121 Queens,126-10 109 AVENUE,QUEENS,11420,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q139,P.S. 139 Rego Park,93-06 63 DRIVE,QUEENS,11374,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q140,P.S. 140 Edward K Ellington,166-01 116 AVENUE,QUEENS,11434,Q048,155-02 108 AVENUE,QUEENS,11433,,,,
28Q144,P.S. 144 Col Jeromus Remsen,93-02 69 AVENUE,QUEENS,11375,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q157,J.H.S. 157 Stephen A. Halsey,63-55 102ND STREET,QUEENS,11374,Q157,63-55 102ND STREET,QUEENS,11374,,,,
28Q160,P.S. 160 Walter Francis Bishop,109-59 INWOOD STREET,QUEENS,11435,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q161,P.S. 161 Arthur Ashe School,101-33 124 STREET,QUEENS,11419,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q167,Metropolitan Expeditionary Learning School,91-30 METROPOLITAN AVENUE,QUEENS,11375,Q157,63-55 102ND STREET,QUEENS,11374,Q440,67-01 110 STREET,QUEENS,11375
28Q174,P.S. 174 William Sidney Mount,65-10 DIETERLE CRESCENT,QUEENS,11374,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q175,P.S. 175 The Lynn Gross Discovery School,64-35 102 STREET,QUEENS,11374,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q182,P.S. 182 Samantha Smith,153-27 88TH AVENUE,QUEENS,11432,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q190,J.H.S. 190 Russell Sage,68-17 AUSTIN STREET,QUEENS,11375,Q157,63-55 102ND STREET,QUEENS,11374,,,,
28Q196,P.S. 196 Grand Central Parkway,71-25 113 STREET,QUEENS,11375,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q206,P.S. 206 The Horace Harding School,61-02 98 STREET,QUEENS,11374,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q217,J.H.S. 217 Robert A. Van Wyck,85-05 144 STREET,QUEENS,11435,Q680,150-91 87 ROAD,QUEENS,11432,,,,
28Q220,P.S. 220 Edward Mandel,62-10 108 STREET,QUEENS,11375,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q284,York Early College Academy,108-35 167 STREET,QUEENS,11433,Q008,108-35 167 STREET,QUEENS,11433,Q505,160-05 HIGHLAND AVENUE,QUEENS,11432
28Q287,The Emerson School,108-35 167 STREET,QUEENS,11433,Q008,108-35 167 STREET,QUEENS,11433,,,,
28Q303,The Academy for Excellence through the Arts,108-55 69 AVENUE,QUEENS,11375,Q220,62-10 108 STREET,QUEENS,11375,,,,
28Q310,Queens Collegiate: A College Board School,167-01 GOTHIC DRIVE,JAMAICA,11432,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
28Q325,Hillside Arts & Letters Academy,167-01 GOTHIC DRIVE,JAMAICA,11432,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
28Q328,High School for Community Leadership,167-01 GOTHIC DRIVE,JAMAICA,11432,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
28Q338,Queens Satellite High School for Opportunity,162-02 HILLSIDE AVENUE,QUEENS,11432,Q595,162-02 HILLSIDE AVENUE,QUEENS,11432,,,,
28Q350,Jamaica Gateway to the Sciences,167-01 GOTHIC DRIVE,JAMAICA,11432,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
28Q354,PS 354,126-10 BEDELL STREET,QUEENS,11434,Q276,108-29 155 STREET,QUEENS,11433,,,,
28Q440,Forest Hills High School,67-01 110 STREET,QUEENS,11375,Q440,67-01 110 STREET,QUEENS,11375,,,,
28Q470,Jamaica High School,167-01 GOTHIC DRIVE,JAMAICA,11432,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
28Q505,Hillcrest High School,160-05 HIGHLAND AVENUE,QUEENS,11432,Q505,160-05 HIGHLAND AVENUE,QUEENS,11432,,,,
28Q620,Thomas A. Edison Career and Technical Education High School,165-65 84 AVENUE,QUEENS,11432,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
28Q680,Queens Gateway to Health Sciences Secondary School,160-20 GOETHALS AVENUE,QUEENS,11432,Q157,63-55 102ND STREET,QUEENS,11374,Q620,165-65 84 AVENUE,QUEENS,11432
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,91-30 METROPOLITAN AVENUE,QUEENS,11375,Q650,94-06 104TH STREET,QUEENS,11416,,,,
28Q687,Queens High School for the Sciences at York College,94-50 159 STREET,QUEENS,11433,Q774,94-50 159 STREET,QUEENS,11433,,,,
28Q690,High School for Law Enforcement and Public Safety,116-25 GUY R BREWER BOULEVARD,QUEENS,11434,Q690,116-25 GUY R BREWER BOULEVARD,QUEENS,11434,,,,
28Q896,"Young Women's Leadership School, Queens",150-91 87 ROAD,QUEENS,11432,Q680,150-91 87 ROAD,QUEENS,11432,,,,
29Q015,P.S. 015 Jackie Robinson,121-15 LUCAS STREET,QUEENS,11413,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q033,P.S. 033 Edward M. Funk,91-37 222 STREET,QUEENS,11428,Q263,222-14 JAMAICA AVENUE,QUEENS,11428,,,,
29Q034,P.S. 034 John Harvard,104-12 SPRINGFIELD BOULEVARD,QUEENS,11429,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q035,P.S. 035 Nathaniel Woodhull,191-02 90 AVENUE,QUEENS,11423,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q036,P.S. 036 Saint Albans School,187-01 FOCH BOULEVARD,QUEENS,11412,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q037,Cynthia Jenkins School,179-37 137 AVENUE,QUEENS,11434,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q038,P.S. 038 Rosedale,135-21 241 STREET,QUEENS,11422,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q052,P.S. 052 Queens,178-37 146 TERRACE,QUEENS,11434,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q059,I.S. 059 Springfield Gardens,132-55 RIDGEDALE STREET,QUEENS,11413,Q059,132-55 RIDGEDALE STREET,QUEENS,11413,,,,
29Q095,P.S. 095 Eastwood,179-01 90 AVENUE,QUEENS,11432,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q109,Jean Nuzzi Intermediate School,213-10 92 AVENUE,QUEENS,11428,Q263,222-14 JAMAICA AVENUE,QUEENS,11428,,,,
29Q116,PS/IS 116 William C. Hughley,107-25 WREN PLACE,QUEENS,11433,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q118,P.S. 118 Lorraine Hansberry,190-20 109 ROAD,QUEENS,11412,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q131,P.S. 131 Abigail Adams,170-45 84 AVENUE,QUEENS,11432,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q132,P.S. 132 Ralph Bunche,132-15 218 STREET,QUEENS,11413,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q134,P.S. 134 Hollis,203-02 109 AVENUE,QUEENS,11412,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q135,The Bellaire School,207-11 89 AVENUE,QUEENS,11427,Q263,222-14 JAMAICA AVENUE,QUEENS,11428,,,,
29Q136,P.S. 136 Roy Wilkins,201-15 115 AVENUE,QUEENS,11412,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q138,P.S./ M.S.138 Sunrise,251-11 WELLER AVENUE,QUEENS,11422,Q195,253-50 149 AVENUE,QUEENS,11422,Q059,132-55 RIDGEDALE STREET,QUEENS,11413
29Q147,PS/MS 147 Ronald McNair,218-01 116 AVENUE,QUEENS,11411,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q156,P.S. 156 Laurelton,229-02 137 AVENUE,QUEENS,11413,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q176,P.S. 176 Cambria Heights,120-45 235 STREET,QUEENS,11411,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q181,P.S. 181 Brookfield,148-15 230 STREET,QUEENS,11413,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q192,I.S. 192 The Linden,109-89 204 STREET,QUEENS,11412,Q263,222-14 JAMAICA AVENUE,QUEENS,11428,,,,
29Q195,P.S. 195 William Haberle,253-50 149 AVENUE,QUEENS,11422,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q208,P.S. / I.S. 208,74-30 COMMONWEALTH BLVD,QUEENS,11426,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q238,I.S. 238 - Susan B. Anthony Academy,88-15 182 STREET,QUEENS,11423,Q238,88-15 182 STREET,QUEENS,11423,,,,
29Q243,Institute for Health Professions at Cambria Heights,207- 01 116TH AVENUE,QUEENS,11411,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,Q690,116-25 GUY R BREWER BOULEVARD,QUEENS,11434
29Q248,Queens Preparatory Academy,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
29Q251,P.S. 251 Queens,144-51 ARTHUR STREET,QUEENS,11413,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q259,Pathways College Preparatory School: A College Board School,109-89 204 STREET,QUEENS,11412,Q192,109-89 204 STREET,QUEENS,11412,,,,
29Q265,Excelsior Preparatory High School,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
29Q268,PS/IS 268,92-07 175 STREET,QUEENS,11433,Q268,92-07 175 STREET,QUEENS,11433,,,,
29Q270,The Gordon Parks School,233-15 MERRICK BOULEVARD,QUEENS,11422,Q270,233-15 MERRICK BOULEVARD,QUEENS,11422,,,,
29Q272,George Washington Carver High School for the Sciences,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
29Q283,Preparatory Academy for Writers: A College Board School,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
29Q289,Queens United Middle School,229-02 137 AVENUE,QUEENS,11413,Q195,253-50 149 AVENUE,QUEENS,11422,,,,
29Q295,P.S./I.S. 295,222-14 JAMAICA AVENUE,QUEENS,11428,Q263,222-14 JAMAICA AVENUE,QUEENS,11428,,,,
29Q326,Cambria Heights Academy,188-04 91ST AVENUE,QUEENS,11423,Q891,47-07 30 PLACE,QUEENS,11101,,,,
29Q327,Eagle Academy for Young Men III,171-10 LINDEN BOULEVARD,QUEENS,11434,Q633,171-10 LINDEN BOULEVARD,QUEENS,11434,,,,
29Q355,Collaborative Arts Middle School,145-00 SPRINGFIELD BOULEVARD,QUEENS,11413,Q059,132-55 RIDGEDALE STREET,QUEENS,11413,,,,
29Q356,Community Voices Middle School,145-00 SPRINGFIELD BOULEVARD,QUEENS,11413,Q059,132-55 RIDGEDALE STREET,QUEENS,11413,,,,
29Q492,"Mathematics, Science Research and Technology Magnet High School",207- 01 116TH AVENUE,QUEENS,11411,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
29Q494,"Law, Government and Community Service High School",207- 01 116TH AVENUE,QUEENS,11411,Q415,57-00 223RD STREET,BAYSIDE,11364,,,,
29Q496,"Business, Computer Applications & Entrepreneurship High School",207- 01 116TH AVENUE,QUEENS,11411,Q420,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,,,,
29Q498,Humanities & Arts Magnet High School,207- 01 116TH AVENUE,QUEENS,11411,Q620,165-65 84 AVENUE,QUEENS,11432,,,,
30Q002,P.S. 002 Alfred Zimberg,75-10 21 AVENUE,QUEENS,11370,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q010,I.S. 010 Horace Greeley,45-11 31ST AVE,QUEENS,11103,Q010,45-11 31ST AVE,QUEENS,11103,,,,
30Q011,P.S. 011 Kathryn Phelan,54-25 SKILLMAN AVENUE,QUEENS,11377,Q150,40-01 43 AVENUE,QUEENS,11104,,,,
30Q017,P.S. 017 Henry David Thoreau,28-37 29 STREET,QUEENS,11102,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q069,P.S. 069 Jackson Heights,77-02 37 AVENUE,QUEENS,11372,Q212,34-25 82 STREET,QUEENS,11372,,,,
30Q070,P.S. 070 Queens,30-45 42 STREET,QUEENS,11103,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q076,P.S. 076 William Hallet,36-36 10 STREET,QUEENS,11106,Q166,33-09 35 AVENUE,QUEENS,11106,Q186,252-12 72 AVENUE,QUEENS,11426
30Q078,P.S./I.S. 78Q,48-09 CENTER BOULEVARD,QUEENS,11109,Q166,33-09 35 AVENUE,QUEENS,11106,,,,
30Q084,P.S. 084 Steinway,22-45 41 STREET,QUEENS,11105,Q234,30-15 29 STREET,QUEENS,11102,Q010,45-11 31ST AVE,QUEENS,11103
30Q085,P.S. 085 Judge Charles Vallone,23-70 31 STREET,QUEENS,11105,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q092,P.S. 092 Harry T. Stewart Sr.,99-01 34 AVENUE,QUEENS,11368,Q212,34-25 82 STREET,QUEENS,11372,,,,
30Q111,P.S. 111 Jacob Blackwell,37-15 13 STREET,QUEENS,11101,Q166,33-09 35 AVENUE,QUEENS,11106,Q204,36-41 28 STREET,QUEENS,11106
30Q112,P.S. 112 Dutch Kills,25-05 37 AVENUE,QUEENS,11101,Q204,36-41 28 STREET,QUEENS,11106,,,,
30Q122,P.S. 122 Mamie Fay,21-21 DITMARS BOULEVARD,QUEENS,11105,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q126,Albert Shanker School for Visual and Performing Arts,31-51 21 STREET,QUEENS,11106,Q010,45-11 31ST AVE,QUEENS,11103,,,,
30Q127,P.S. 127 Aerospace Science Magne,98-01 25 AVENUE,QUEENS,11369,Q212,34-25 82 STREET,QUEENS,11372,Q145,33-34 80 STREET,QUEENS,11372
30Q141,I.S. 141 The Steinway,37-11 21 AVENUE,QUEENS,11105,Q010,45-11 31ST AVE,QUEENS,11103,,,,
30Q145,I.S. 145 Joseph Pulitzer,33-34 80 STREET,QUEENS,11372,Q145,33-34 80 STREET,QUEENS,11372,,,,
30Q148,P.S. 148 Queens,89-02 32 AVENUE,QUEENS,11369,Q212,34-25 82 STREET,QUEENS,11372,,,,
30Q149,P.S. 149 Christa Mcauliffe,93-11 34 AVENUE,QUEENS,11372,Q212,34-25 82 STREET,QUEENS,11372,,,,
30Q150,P.S. 150 Queens,40-01 43 AVENUE,QUEENS,11104,Q150,40-01 43 AVENUE,QUEENS,11104,,,,
30Q151,P.S. 151 Mary D. Carter,50-05 31 AVENUE,QUEENS,11377,Q166,33-09 35 AVENUE,QUEENS,11106,,,,
30Q152,P.S. 152 Gwendoline N. Alleyne School,33-52 62 STREET,QUEENS,11377,Q150,40-01 43 AVENUE,QUEENS,11104,,,,
30Q166,P.S. 166 Henry Gradstein,33-09 35 AVENUE,QUEENS,11106,Q166,33-09 35 AVENUE,QUEENS,11106,,,,
30Q171,P.S. 171 Peter G. Van Alst,14-14 29 AVENUE,QUEENS,11102,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q204,I.S. 204 Oliver W. Holmes,36-41 28 STREET,QUEENS,11106,Q204,36-41 28 STREET,QUEENS,11106,,,,
30Q212,P.S. 212,34-25 82 STREET,QUEENS,11372,Q212,34-25 82 STREET,QUEENS,11372,,,,
30Q227,I.S. 227 Louis Armstrong,32-02 JUNCTION BOULEVARD,QUEENS,11369,Q145,33-34 80 STREET,QUEENS,11372,Q212,34-25 82 STREET,QUEENS,11372
30Q230,I.S. 230,73-10 34 AVENUE,JACKSON HEIGHTS,11372,Q145,33-34 80 STREET,QUEENS,11372,,,,
30Q234,P.S. 234,30-15 29 STREET,QUEENS,11102,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q235,Academy for New Americans,30-14 30 STREET,QUEENS,11102,Q234,30-15 29 STREET,QUEENS,11102,,,,
30Q258,Energy Tech High School,36-41 28 STREET,QUEENS,11106,Q450,28-01 41 AVENUE,QUEENS,11101,,,,
30Q280,P.S. 280,34-20 94TH STREET,QUEENS,11372,Q212,34-25 82 STREET,QUEENS,11372,,,,
30Q286,"Young Women's Leadership School, Astoria",23-15 NEWTOWN AVENUE,QUEENS,11102,Q010,45-11 31ST AVE,QUEENS,11103,Q452,14-30 BROADWAY,QUEENS,11106
30Q291,Hunters Point Community Middle School,1-50 51ST AVENUE,QUEENS,11101,Q204,36-41 28 STREET,QUEENS,11106,,,,
30Q301,Academy for Careers in Television and Film,1-50 51ST AVENUE,QUEENS,11101,Q404,1-50 51ST AVENUE,QUEENS,11101,,,,
30Q445,William Cullen Bryant High School,48-10 31 AVENUE,QUEENS,11103,Q445,48-10 31 AVENUE,QUEENS,11103,,,,
30Q450,Long Island City High School,14-30 BROADWAY,QUEENS,11106,Q452,14-30 BROADWAY,QUEENS,11106,,,,
30Q501,Frank Sinatra School of the Arts High School,35-12 35TH AVENUE,QUEENS,11106,Q570,35-12 35TH AVENUE,QUEENS,11106,,,,
30Q502,Information Technology High School,21-16 44TH ROAD,QUEENS,11101,Q650,94-06 104TH STREET,QUEENS,11416,,,,
30Q555,Newcomers High School,28-01 41 AVENUE,QUEENS,11101,Q450,28-01 41 AVENUE,QUEENS,11101,,,,
30Q575,Academy of American Studies,28-04 41 AVENUE,LONG ISLAND CITY,11101,Q450,28-01 41 AVENUE,QUEENS,11101,,,,
30Q580,Baccalaureate School for Global Education,34-12 36 AVENUE,QUEENS,11106,Q570,35-12 35TH AVENUE,QUEENS,11106,,,,
31R001,P.S. 001 Tottenville,58 SUMMIT STREET,STATEN ISLAND,10307,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R002,I.S. R002 George L. Egbert,333 MIDLAND AVENUE,STATEN ISLAND,10306,R002,333 MIDLAND AVENUE,STATEN ISLAND,10306,,,,
31R003,P.S. 003 The Margaret Gioiosa School,80 SOUTH GOFF AVENUE,STATEN ISLAND,10309,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R004,P.S. 004 Maurice Wollin,200 NEDRA LANE,STATEN ISLAND,10312,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R005,P.S. 005 Huguenot,348 DEISIUS STREET,STATEN ISLAND,10312,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R006,P.S. 6 Corporal Allan F. Kivlehan School,555 PAGE AVENUE,STATEN ISLAND,10307,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R007,I.S. 007 Elias Bernstein,1270 HUGUENOT AVENUE,STATEN ISLAND,10312,R072,33 FERNDALE AVENUE,STATEN ISLAND,10314,,,,
31R008,P.S. 8 Shirlee Solomon,112 LINDENWOOD ROAD,STATEN ISLAND,10308,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R009,Naples Street Elementary School,1055 TARGEE STREET,STATEN ISLAND,10304,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
31R011,P.S. 11 Thomas Dongan School,50 JEFFERSON STREET,STATEN ISLAND,10304,R013,191 VERMONT AVENUE,STATEN ISLAND,10305,,,,
31R013,P.S. 013 M. L. Lindemeyer,191 VERMONT AVENUE,STATEN ISLAND,10305,R013,191 VERMONT AVENUE,STATEN ISLAND,10305,,,,
31R014,P.S. 014 Cornelius Vanderbilt,100 TOMPKINS AVENUE,STATEN ISLAND,10304,R014,100 TOMPKINS AVENUE,STATEN ISLAND,10304,,,,
31R016,P.S. 016 John J. Driscoll,80 MONROE AVENUE,STATEN ISLAND,10301,R013,191 VERMONT AVENUE,STATEN ISLAND,10305,,,,
31R018,P.S. 018 John G. Whittier,221 BROADWAY,STATEN ISLAND,10310,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R019,P.S. 019 The Curtis School,780 POST AVENUE,STATEN ISLAND,10310,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R020,P.S. 020 Port Richmond,161 PARK AVENUE,STATEN ISLAND,10302,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R021,P.S. 21 Margaret Emery-Elm Park,168 HOOKER PLACE,STATEN ISLAND,10303,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R022,P.S. 022 Graniteville,1860 FOREST AVENUE,STATEN ISLAND,10303,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R023,P.S. 023 Richmondtown,30 NATICK STREET,STATEN ISLAND,10306,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R024,I.S. 024 Myra S. Barnes,225 CLEVELAND AVENUE,STATEN ISLAND,10308,R072,33 FERNDALE AVENUE,STATEN ISLAND,10314,,,,
31R026,P.S. 026 The Carteret School,4108 VICTORY BOULEVARD,STATEN ISLAND,10314,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R027,I.S. 027 Anning S. Prall,11 CLOVE LAKE PLACE,STATEN ISLAND,10310,R445,85 ST JOSEPHS AVENUE,STATEN ISLAND,10302,,,,
31R029,P.S. 029 Bardwell,1581 VICTORY BOULEVARD,STATEN ISLAND,10314,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R030,P.S. 030 Westerleigh,200 WARDWELL AVENUE,STATEN ISLAND,10314,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R031,P.S. 031 William T. Davis,55 LAYTON AVENUE,STATEN ISLAND,10301,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R032,P.S. 032 The Gifford School,32 ELVERTON AVENUE,STATEN ISLAND,10308,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
31R034,I.S. 034 Tottenville,528 ACADEMY AVENUE,STATEN ISLAND,10307,R072,33 FERNDALE AVENUE,STATEN ISLAND,10314,,,,
31R035,P.S. 35 The Clove Valley School,60 FOOTE AVENUE,STATEN ISLAND,10301,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
31R036,P.S. 036 J. C. Drumgoole,255 IONIA AVENUE,STATEN ISLAND,10312,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R038,P.S. 038 George Cromwell,421 LINCOLN AVENUE,STATEN ISLAND,10306,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R039,P.S. 39 Francis J. Murphy Jr.,71 SAND LANE,STATEN ISLAND,10305,R013,191 VERMONT AVENUE,STATEN ISLAND,10305,,,,
31R041,P.S. 041 New Dorp,216 CLAWSON STREET,STATEN ISLAND,10306,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R042,P.S. 042 Eltingville,380 GENESEE AVENUE,STATEN ISLAND,10312,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R044,P.S. 044 Thomas C. Brown,80 MAPLE PARKWAY,STATEN ISLAND,10303,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R045,P.S. 045 John Tyler,58 LAWRENCE AVENUE,STATEN ISLAND,10310,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
31R046,P.S. 046 Albert V. Maniscalco,41 REID AVENUE,STATEN ISLAND,10305,R013,191 VERMONT AVENUE,STATEN ISLAND,10305,,,,
31R047,CSI High School for International Studies,100 ESSEX DRIVE,STATEN ISLAND,10314,R043,100 ESSEX DRIVE,STATEN ISLAND,10314,,,,
31R048,P.S. 048 William C. Wilcox,1050 Targee Street,Staten Island,10304,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
31R049,I.S. 49 Berta A. Dreyfus,101 WARREN STREET,STATEN ISLAND,10304,R002,333 MIDLAND AVENUE,STATEN ISLAND,10306,,,,
31R050,P.S. 050 Frank Hankinson,200 ADELAIDE AVENUE,STATEN ISLAND,10306,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R051,I.S. 051 Edwin Markham,20 HOUSTON STREET,STATEN ISLAND,10302,R445,85 ST JOSEPHS AVENUE,STATEN ISLAND,10302,,,,
31R052,P.S. 052 John C. Thompson,450 BUEL AVENUE,STATEN ISLAND,10305,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R053,P.S. 053 Bay Terrace,330 DURANT AVENUE,STATEN ISLAND,10308,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R054,P.S. 054 Charles W. Leng,1060 WILLOWBROOK ROAD,STATEN ISLAND,10314,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R055,P.S. 055 Henry M. Boehm,54 OSBORNE STREET,STATEN ISLAND,10312,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R056,P.S. 56 The Louis Desario School,250 KRAMER AVENUE,STATEN ISLAND,10309,R056,250 KRAMER AVENUE,STATEN ISLAND,10309,,,,
31R057,P.S. 057 Hubert H. Humphrey,140 PALMA DRIVE,STATEN ISLAND,10304,R022,1860 FOREST AVENUE,STATEN ISLAND,10303,,,,
31R058,Space Shuttle Columbia School,77 MARSH AVENUE,STATEN ISLAND,10314,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R060,P.S. 060 Alice Austen,55 MERRILL AVENUE,STATEN ISLAND,10314,R058,77 MARSH AVENUE,STATEN ISLAND,10314,,,,
31R061,I.S. 061 William A Morris,445 CASTLETON AVENUE,STATEN ISLAND,10301,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
31R063,Marsh Avenue School for Expeditionary Learning,100 ESSEX DRIVE,STATEN ISLAND,10314,R880,715 OCEAN TERRACE,STATEN ISLAND,10301,,,,
