IRN,DISTRICT,COUNTY,COUNTY NUMBER,DISTRICT TYPE,CALCULATED OPPORTUNITY GRANT,CAPPED OPPORTUNITY GRANT,CALCULATED TARGETED ASSISTANCE,CAPPED TARGETED ASSISTANCE,CALCULATED K-3 LITERACY FUNDING,CAPPED K-3 LITERACY FUNDING,CALCULATED ECONOMIC DISADVANTAGED FUNDING,CAPPED ECONOMIC DISADVANTAGED FUNDING,CALCULATED LIMITED ENGLISH PROFICIENCY FUNDING,CAPPED LIMITED ENGLISH PROFICIENCY FUNDING,CALCULATED GIFTED EDUCATION FUNDING,CAPPED GIFTED EDUCATION FUNDING,CALCULATED TRANSPORTATION FUNDING,CAPPED TRANSPORTATION FUNDING,CALCULATED SPECIAL EDUCATION ADDITIONAL FUNDING,CAPPED SPECIAL EDUCATION ADDITIONAL FUNDING,CALCULATED CAREER TECH EDUCATION FUNDING,CAPPED CAREER TECH EDUCATION FUNDING,CALCULATED FUNDING BEFORE GUARANTEE,CAPPED FUNDING BEFORE GUARANTEE,TRANSITIONAL GUARANTEE BASE,TRANSITIONAL GUARANTEE,TOTAL CALCULATED STATE FUNDING,PRESCHOOL SPECIAL EDUCATION FUNDING,SPECIAL EDUCATION TRANSPORTATION FUNDING,TOTAL ADDITIONAL AID ITEMS,EDUCATION SERVICE CENTER TRANSFER,OPEN ENROLLMENT ADJUSTMENT,COMMUNITY SCHOOL TRANSFER,STEM SCHOOL TRANSFER,SCHOLARSHIP TRANSFER,OTHER ADJUSTMENTS,TOTAL TRANSFERS & ADJUSTMENTS,NET STATE FOUNDATION FUNDING,STATEWIDE TOTAL ADM,STATEWIDE FORMULA ADM,STATEWIDE ECONOMIC DISADVANTAGED RATIO,STATEWIDE MEDIAN INCOME,STATEWIDE 3 YEAR AVERAGE VALUATION,STATEWIDE 3 YEAR AVERAGE ADJUSTED VALUATION,STATEWIDE 3 YEAR FEDERAL GROSS INCOME,ADJUSTED TOTAL ADM,TOTAL ADM,TUITION KINDERGARTEN ADM,JOINTURE JVS ADM,FORMULA ADM,CATEGORY 1 SPECIAL EDUCATION ADM,CATEGORY 2 SPECIAL EDUCATION ADM,CATEGORY 3 SPECIAL EDUCATION ADM,CATEGORY 4 SPECIAL EDUCATION ADM,CATEGORY 5 SPECIAL EDUCATION ADM,CATEGORY 6 SPECIAL EDUCATION ADM,CATEGORY 1 CAREER TECH FTE,CATEGORY 2 CAREER TECH FTE,CATEGORY 3 CAREER TECH FTE,CATEGORY 4 CAREER TECH FTE,CATEGORY 5 CAREER TECH FTE,CATEGORY 1 LEP ADM,CATEGORY 2 LEP ADM,CATEGORY 3 LEP ADM,K-3 FORMULA ADM,K-3 E-SCHOOL FORMULA ADM,PRESCHOOL AUTISM SCHOLARSHIP ADM,BRICK & MORTAR & STEM SCHOOL ADM,E-SCHOOL FORMULA ADM,NET FORMULA ADM,JON PETERSON SCHOLARSHIP ADM,AUTISM SCHOLARSHIP ADM,EDCHOICE SCHOLARSHIP ADM,ECONOMIC DISADVANTAGED ADM,ECONOMIC DISADVANTAGED RATIO,3 YEAR AVERAGE FEDERAL GROSS INCOME,3 YEAR AVERAGE TOTAL REAL VALUATION,3 YEAR AVERAGE AGRICULTURAL REAL VALUATION,3 YEAR AVERAGE ADJSUTED TOTAL VALUATION,3 YEAR AVERAGE TOTAL VALUATION,EXEMPT PROPERTY VALUATION,POTENTIAL PROPERTY VALUATION,MEDIAN INCOME TY11,STATE SHARE INDEX,ECONIMC DISADVANTAGED INDEX,INCOMING OPEN ENROLLMENT ADM,OUTGOING OPEN ENROLLMENT ADM,RESIDENT COMMUNITY SCHOOL ADM,RESIDENT SPECIAL ED PRESCHOOL CATEGORY 1 ADM,RESIDENT SPECIAL ED PRESCHOOL CATEGORY 2 ADM,RESIDENT SPECIAL ED PRESCHOOL CATEGORY 3 ADM,RESIDENT SPECIAL ED PRESCHOOL CATEGORY 4 ADM,RESIDENT SPECIAL ED PRESCHOOL CATEGORY 5 ADM,RESIDENT SPECIAL ED PRESCHOOL CATEGORY 6 ADM
48926,Benton Carroll Salem Local S,Ottawa,62,3,2129290.15,2129290.15,0,0,52509.33,52509.33,81220.48,81220.48,801.32,801.32,76839.05,76839.05,571893.68,571893.68,326080.74,326080.74,0,0,3238634.75,3238634.75,3410987.56,172352.81,3410987.56,42796.4,43499.11,86295.51,-510751.39,210175.09,-152903.62,0,-98898,0,-552377.92,2944905.15,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1629.26,1629.26,0,124.31,1529.81,44.88,127.36,12.36,1,15.47,16.85,0,0,0,0,0,0,2.94,0,456.56,5,0,3.12,19.68,1501.83,5,0.96,0,561.75,0.344788432,243245326,266057067,35441790,360398866,360398866,20798740,381197607,35371,0.242274283,0.549772138,94.33,51.6,22.76,5,2,0,0,1,1
48934,Danbury Local SD,Ottawa,62,3,145538.09,145538.09,0,0,12915,12915,40946.67,40946.67,0,0,38053.3,38053.3,187841.5,187841.5,24177.54,24177.54,39.8,39.8,449511.9,449511.9,608733.17,159221.27,608733.17,48912.9,13182.12,62095.02,-3770.26,123800.4,-52374.86,0,-22824,-1.8,44829.48,715657.67,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,522.86,522.86,0,20.25,506.66,21,59.5,3,1,8.25,2,0.16,0,0,0,0,0,0,0,141,1,0,2,3,499.16,3,0,0,209,0.399724592,122811188,397731633,4986963,404713976,404713976,21210180,425924157,31712,0.05,0.738922838,55,28.58,5.84,4,8,0,0,0,0
48942,Genoa Area Local SD,Ottawa,62,3,3839341.89,3839341.89,375758.05,375758.05,58317.07,58317.07,73503.35,73503.35,0,0,66287.75,66287.75,573828.34,573828.34,289784,289784,2123.5,2123.5,5278943.95,5278943.95,5243389.42,0,5278943.95,82020.96,23412.74,105433.7,-9090.19,345163.72,-225162.3,0,0,-99.48,110811.75,5495189.4,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1376.56,1376.56,0,133.76,1269.55,38,67.55,3,1,3,6,0.26,0.58,0,0,0,0,0,0,389.17,5,0,5.59,27.43,1237.92,0,0,0,488.88,0.355146161,209087696,162166297,17422443,167130906,167130906,12980720,180111627,36905,0.52640129,0.583299498,111,38.6,30.26,5,12,0,0,0,0
48959,Middle Bass Local SD,Ottawa,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722124.96,1690595.48,0.465008962,0,242082979402,242082979402,265792223824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
48967,North Bass Local SD,Ottawa,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19672.64,19672.64,19672.64,0,0,0,0,0,0,0,0,0,0,19672.64,1722124.96,1690595.48,0.465008962,0,242082979402,242082979402,265792223824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
48975,Put-In-Bay Local SD,Ottawa,62,3,18671.25,6159.44,0,0,2029.5,669.51,0,0,0,0,29925,9871.93,0,0,988.05,988.05,0,0,51613.8,17688.93,16648.41,0,17688.93,4037.58,4503.01,8540.59,-482.24,0,0,0,0,0,-482.24,25747.28,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,65,65,0,0,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,65,0,0,0,0,0,20950839,117252263,560800,120603523,120603523,9233620,129837143,28528,0.05,0,0,0,0,1,0,0,0,0,0
48991,Antwerp Local SD,Paulding,63,3,2275154.97,2275154.97,494684.69,494684.69,29198.88,29198.88,40583.12,40583.12,0,0,41577.7,41577.7,227375.46,227375.46,351995.81,351995.81,787.03,787.03,3461357.66,3461357.66,3278786.6,0,3461357.66,145027.96,0,145027.96,-522214.46,208616.5,-147971.76,0,0,-84.85,-461654.57,3144731.05,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,640.98,640.98,0,26.8,619.54,21,56,7,1,5,6,0.11,0,0,0,0.48,0,0,0,179,3,0,2,18.08,599.96,0,0,0,241.98,0.377515679,73901560,61576157,16896880,63844990,63844990,6012100,69857090,31913,0.639221831,0.659093974,64,25,18.61,7,20,0,0,1,0
49031,Wayne Trace Local SD,Paulding,63,3,2675368.15,2675368.15,526230.91,526230.91,44351.34,44351.34,86280.36,86280.36,0,0,53435.75,53435.75,485723.57,485723.57,365710.56,365710.56,17544.61,17544.61,4254645.25,4254645.25,4470707.83,216062.58,4470707.83,140236.06,739.22,140975.28,-1215195.29,105130.43,-82363.47,0,-17500,-1017.98,-1210946.31,3400736.8,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,959.22,959.22,0,50.08,919.15,18,86.88,4,0,5,10,6.17,0,0,0,2.76,0,0,0,299,2,0,0,14,905.15,0,0,0,401.96,0.41904881,111198596,106962617,45921167,120123000,120123000,8148890,128271890,31610,0.506648927,0.812094515,89.78,68.03,13.82,9,17,0,0,2,0
49056,Northern Local SD,Perry,64,3,5207880.49,5207880.49,876251.7,876251.7,86206.44,86206.44,189949.3,189949.3,0,0,105658,105658,1209810.86,1209810.86,663239.51,663239.51,79803.94,79803.94,8418800.24,8418800.24,11483741.06,3064940.82,11483741.06,118542.18,39010.97,157553.15,-953719.09,53180,-521678.48,0,-7608,-4771.83,-1434597.4,10206696.81,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,2228.4,2228.4,0,51,2187.6,26.4,157.81,11,2,20,20.6,33.61,0,0.75,0,16.82,0,0,0,630.6,5,0,6,68.16,2113.94,1,0,0,923.52,0.414431879,269036088,286644300,55728407,336320243,336320243,20841680,357161923,34317,0.41438408,0.794298356,117.2,103.9,68.56,9,7,0,0,5,1
49064,Southern Local SD,Perry,64,3,3472174.15,3472174.15,1341612.8,1341612.8,45341.09,45341.09,262233.25,262233.25,0,0,46192.2,46192.2,533943.31,533943.31,785772.67,785772.67,45055.06,45055.06,6532324.53,6532324.53,6447146.35,0,6532324.53,65151.78,27831.92,92983.7,-4312.56,-340002,-80117.3,0,0,-2152.43,-426584.29,6198723.94,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,753.72,753.72,0,31.6,728.44,18.5,99.1,10,2,8,12,10.6,0,0.54,0,0.39,0,0,0,243,4,0,2.81,11.41,714.92,0,0,0,495.72,0.657697819,60339601,43743863,8121837,47325786,47325786,7418850,54744637,28157,0.829693486,2.000461315,14,75.6,11.28,5,5,0,0,0,1
49080,Logan Elm Local SD,Pickaway,65,3,4748439.21,4555430.8,565995.14,542989.3,68810.34,66013.43,225876.47,216695.34,0,0,92823.05,89050.1,1356736.39,1301589.53,619115.17,619115.17,1134.91,1134.91,7678930.68,7392018.58,6957193.95,0,7392018.58,70020.12,51408.16,121428.28,-519713.31,-158460.95,-374326.69,-5799.72,-51504,-82.49,-1109887.16,6403559.7,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,2041.17,2041.17,0,158.2,1914.61,19.4,215.18,7.7,1,12.69,12,0.4,0,0,0,0.45,0,0,0,498.94,7.14,1.67,2.44,56.3,1855.98,0.5,1.67,0,925.11,0.453225356,269212002,280389887,55439953,297650330,297650330,14765180,312415510,34768,0.43132227,0.949960946,112.63,136.64,59.5,6,6,0,0,2,0
49098,Teays Valley Local SD,Pickaway,65,3,10712247.78,10712247.78,2280413.28,2280413.28,149587.23,149587.23,180028.1,180028.1,1757.65,1757.65,172932,172932,1481211.57,1481211.57,1056430.06,1056430.06,263873.9,263873.9,16298481.57,16298481.57,15882446.86,0,16298481.57,277629.37,58330.67,335960.04,-1073667.76,359626.3,-759537.87,-3224.69,-35000,-11957.89,-1523761.91,15110679.7,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,3661.66,3661.66,0,101.57,3580.4,50.3,246.2,20.56,3.5,16.5,20.89,101.73,0,0.27,0,0.05,0,3,0,1008.08,18.08,0,9.77,112.68,3460.39,0,0,0,1267.26,0.346088932,416113079,397062397,61422373,448543930,448543930,76794310,525338240,38397,0.520785673,0.553927307,102,32.81,113.76,33,16,0,1,3,2
49106,Westfall Local SD,Pickaway,65,3,3022095.53,3022095.53,380065.29,380065.29,56800,56800,251276.03,251276.03,2265.67,2265.67,74370.7,74370.7,805765.65,805765.65,325871.79,325871.79,742.6,742.6,4919253.26,4919253.26,7550463.51,2631210.25,7550463.51,65861.58,0,65861.58,-597596.65,44782.28,-245705.2,0,0,-22335.58,-820855.15,6795469.94,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1539.3,1539.3,0,73.95,1480.14,23.2,98.56,7.96,4,7.18,10.88,0.42,0,0,0,0,0,5,1,436.31,0.81,0,1,35.26,1444.13,0,0,0,788.98,0.512557656,184900551,193438647,73677320,265333583,265333583,12266040,277599623,35886,0.355398311,1.214962305,52.4,41,34.16,8,5,0,0,0,1
49122,Eastern Local SD,Pike,66,3,4303857.34,3305162.15,1802136.83,1383957.22,58036.91,44569.65,789594.49,606371.82,0,0,52123.5,40028.42,559119.08,429377.44,480991.96,480991.96,388.76,388.76,8046248.87,6290847.42,5920797.56,0,6290847.42,54986.58,38833.11,93819.69,-391208.13,-376780.6,-81236.36,0,0,-61.38,-849286.47,5535380.64,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,923.66,923.66,0,56.2,878.7,15.8,85.8,9,4,2,2,0,0,0,0,0.32,0,0,0,304.38,3,0,1,9,868.95,0,0,0,816.08,0.883528571,68277940,49222373,19040213,53913073,53913073,9628660,63541733,27156,0.852564428,3.61009433,95.6,153.58,11.08,7,4,0,0,0,0
49130,Scioto Valley Local SD,Pike,66,3,6309700.97,6135284.13,2241175.37,2179223.35,90926.62,88413.17,633536.55,616023.92,0,0,72227.15,70230.6,904771.72,879761.43,791725.69,791725.69,660.63,660.63,11044724.7,10761322.92,10128303.92,0,10761322.92,131872.08,16398.43,148270.51,-592011.79,-120370,-275502.45,0,0,-16523.59,-1004407.83,9905185.6,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1527.85,1527.85,0,133.02,1421.43,39,126.26,5.4,3,10.8,9,0,0,0,0,0.6,0,0,0,503,5,0,0,35.05,1386.38,0,0,0,1068.33,0.699237491,116297453,91037450,25157700,112773313,112773313,13307540,126080853,25985,0.772668607,2.261136422,127.6,144.4,36.86,14,11,1,0,0,0
49148,Waverly City SD,Pike,66,1,7311913.62,7311913.62,1826351.88,1826351.88,99774.69,99774.69,786311.15,786311.15,0,0,90621.4,90621.4,699488.74,699488.74,815235.25,815235.25,22509.96,22509.96,11652206.69,11652206.69,11014277.42,0,11652206.69,168513.35,19040.07,187553.42,-411745.86,60516.5,-243779.05,0,0,-24816.93,-619825.34,11219934.77,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1955.01,1955.01,0,138.41,1844.28,37.5,155.45,9,2,8,12,0,0,0,0,22.89,0,0,0,585.06,5.86,0,0,33.81,1810.47,0,0,0,1351.81,0.691459379,201274910,163445543,20544707,175502303,175502303,27958060,203460363,29481,0.690103393,2.211111776,129.4,122.6,32.92,22,13,0,0,0,0
49155,Western Local SD,Pike,66,3,3948257.17,3019155.23,1931513.64,1476990.8,47230.52,36116.26,773878.74,591769.97,0,0,47912.6,36637.83,606470.25,463755.97,667045.92,667045.92,655.8,655.8,8022964.64,6292127.78,5922002.62,0,6292127.78,54828.84,10982.16,65811,-382482.63,-214699,-136333.77,0,-4250,-5790.87,-743556.27,5614382.51,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,835.72,835.72,0,74,776.52,16,76.8,6,5,12,5,0,0,0,0,0.52,0,0,0,243.2,3,0,0,19.36,756.16,0,0,1,760.93,0.910508304,50852809,39993080,16609663,43534256,43534256,13060630,56594887,22252,0.885039703,3.833938799,53,88,21.68,2,8,0,0,0,0
49171,Aurora City SD,Portage,67,1,3411983.8,2620081.9,0,0,74339.05,57085.38,1958.6,1504.02,7315.01,5617.24,138325.25,106220.75,879993.4,675751.97,346240.59,346240.59,20048.49,20048.49,4880204.19,3832550.34,3607106.21,0,3832550.34,112699.96,54003.91,166703.87,-167261.28,-109426.5,-172860.27,0,-84074,-162119.05,-695741.1,3303513.11,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,2801.05,2866.05,130,0,2801.05,24.5,148.55,5.5,1,16.4,28.5,8.33,6.86,9.22,2.1,0,0,24,10,663.57,2.8,0,0.77,24.23,2771.74,3,1.5,0,237.71,0.082939935,714704675,585589443,4934473,594637670,594637670,28386110,623023780,49723,0.212029391,0.031813008,0,18.7,28.38,6,13,1,0,1,3
49189,Crestwood Local SD,Portage,67,3,4700309.41,4700309.41,436138.23,436138.23,71706.3,71706.3,60639.25,60639.25,1420.64,1420.64,94078.4,94078.4,695106.54,695106.54,630734.26,630734.26,35092.65,35092.65,6725225.68,6725225.68,10480625.03,3755399.35,10480625.03,89243.66,71205.85,160449.51,-58455,202332.75,-399951.64,-64810.59,-28732,-2735.21,-352351.69,10288722.85,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1981.82,1981.82,0,47.67,1943.68,33.5,138.39,13,2,31,10.8,6.14,4.48,12.52,0,5.74,0,3,0,524.3,7,0,20,47.04,1880.14,1.5,0,0,583.45,0.294401106,308395684,284292133,28226090,295000813,295000813,49407380,344408193,34001,0.420931715,0.400826317,111,74.85,60.35,14,6,0,0,0,0
49197,Field Local SD,Portage,67,3,5295931.01,4625667.73,320275.17,279740.53,93465.34,81636.19,44675.58,39021.35,27391.43,23924.72,103244.45,90177.64,391956.4,342349.64,710572.02,710572.02,22864.11,22864.11,7010375.51,6215953.93,5850309.56,0,6215953.93,70789.82,67755.7,138545.52,-84950.98,-392590.05,-1589621.79,-70499.1,-40324,-7484.8,-2185470.72,4169028.73,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,2354.17,2354.17,0,71.6,2296.89,24,196.55,17.42,0,13,25,3.44,1.53,1.85,2.86,17.2,35,14,0,698.4,12,0,182,65.74,2091.65,3,0,0,599.03,0.254454861,371181198,356044450,12981007,364190340,364190340,17770340,381960680,35107,0.40133967,0.299432446,144.79,207.96,235.91,7,7,0,0,1,0
49205,James A Garfield Local SD,Portage,67,3,3997484.48,3964251.72,675795.65,670177.48,58649.41,58161.83,95595.56,94800.83,0,0,67968,67402.95,451215.45,447464.31,508110.52,508110.52,457.46,457.46,5855276.53,5810827.1,5469013.75,0,5810827.1,71305.54,20891.31,92196.85,-632427.56,975461.9,-160471.33,-11678.91,0,-33.47,170850.63,6073874.58,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1360,1360,0,63,1309.6,29,103.19,7,0,9.8,12,0,0.14,0,0,0.14,0,0,0,386.27,1.47,0,3.55,25.93,1281,0,0,0,526.49,0.387125,175672869,158934827,17888723,163826723,163826723,14303350,178130073,34114,0.531322353,0.693074293,219.72,43,27.75,6,6,1,0,1,0
49213,Rootstown Local SD,Portage,67,3,3459363.64,3280210.6,367306.68,348284.65,53128.19,50376.79,23504.78,22287.52,3220.37,3053.59,64765.65,61411.57,366663.92,347675.18,392945.14,392945.14,15703.11,15703.11,4746601.48,4521948.15,4255951.21,0,4521948.15,53742.16,29185.78,82927.94,-445620.38,-110660.28,-289260.5,-77216.48,-87500,-28370.7,-1038628.34,3566247.75,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1295.75,1295.75,0,43.27,1261.13,24,94,12,1,3.8,10,0.76,0.7,3.67,1.1,12.04,0,6,0,370.8,6,1,34,36.21,1198.42,0,2,0,323.78,0.249878449,197650770,163136093,13971900,172277083,172277083,17487090,189764173,37830,0.477091955,0.28875862,58.04,74.96,57.32,6,2,0,0,1,1
49221,Southeast Local SD,Portage,67,3,5430008.21,5430008.21,916254.51,916254.51,70616.54,70616.54,135807.6,135807.6,0,0,85404.25,85404.25,686881.82,686881.82,1080265.11,1080265.11,56910.01,56910.01,8462148.05,8462148.05,10167142.75,1704994.7,10167142.75,98770.26,60069.1,158839.36,-1425579.79,-63230.5,-284992.89,-93981.46,-102332,-18176,-1988292.64,8337689.47,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1812.77,1812.77,0,62.4,1762.85,11.9,178,24,4,21,28.8,19.02,0,0.05,0,8.06,0,0,0,466.26,4.66,1,16,42.27,1707.58,1,1,0,721.05,0.397761437,237926683,208624897,27208917,216778946,216778946,13991830,230770777,33735,0.535856871,0.731682564,91.5,102,54,5,14,1,0,0,0
49239,Streetsboro City SD,Portage,67,1,4053916.02,2667837.03,15074.4,9920.29,87285.81,57441.82,142250.17,93613.25,11536.8,7592.24,108804.3,71602.9,662577.18,436034.67,564067.56,564067.56,8182.63,8182.63,5653694.87,3916292.39,3685922.26,0,3916292.39,107747.92,39316.59,147064.51,-52491.23,-267645.75,-335927.04,-35900.47,-52500,-4847.04,-749311.53,3314045.37,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,2275.26,2275.26,0,63,2224.86,22,183.6,11,0,12.09,30.5,2.76,1.78,0,1.76,0.56,14,11,4,703.7,9,0,3,46.69,2175.42,0,0.5,0,850.16,0.373654,387653231,417263317,6678887,424408270,424408270,21665990,446074260,36786,0.317162642,0.645678946,34.7,76.05,50.46,11,2,0,1,1,5
49247,Waterloo Local SD,Portage,67,3,3466147.42,3466147.42,507386.81,507386.81,50542.03,50542.03,67820.06,67820.06,0,0,62965.1,62965.1,401625.34,401625.34,558276.1,558276.1,3484.21,3484.21,5118247.07,5118247.07,5796537.01,678289.94,5796537.01,69937.15,38596.52,108533.67,-106616.45,-46732.95,-207868.71,-86756.98,-80264,-15132.94,-543372.03,5361698.65,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1241.74,1241.74,0,55.9,1197.02,22,107.6,10,2,11,15,0.75,0.42,0,0,0.84,0,0,0,342.2,3,0,22,30.34,1145.18,5,0,0,443.38,0.357063475,169562035,151320740,24048930,156131740,156131740,11773580,167905320,34198,0.504029076,0.589614572,65.8,72.01,44.45,7,5,1,0,1,0
49270,National Trail Local SD,Preble,68,3,3375787.13,3317378.15,765071.99,751834.46,48510.27,47670.93,144047.36,141555.01,623.1,612.32,58214.6,57207.36,573055.69,563140.49,343752.11,343752.11,14787.3,14787.3,5323849.55,5237938.13,4929824.11,0,5237938.13,35722.24,43253.92,78976.16,-1131902.6,35338.53,-229069.8,0,-17500,-2101.07,-1345234.94,3971679.35,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1105.55,1105.55,0,55.78,1060.92,12,72.2,3,1,10,5,0,0,5.94,0,10.92,0,1,0,319.5,7,0,0,39.42,1021.5,0,0,0,529.52,0.478965221,116387002,121003890,45859407,128358786,128358786,10151700,138510487,29434,0.553863038,1.060926537,47.2,38.09,38.28,5,1,0,0,1,0
49288,Preble-Shawnee Local SD,Preble,68,3,4820120.66,4510089.97,1049383.48,981887.02,71675.65,67065.46,180991.37,169349.99,442.87,414.38,72224.3,67578.83,764401.33,715234.95,557264.8,557264.8,45486.89,45486.89,7561991.35,7114372.29,6695879.8,0,7114372.29,82307.13,17526.9,99834.03,-92876.34,-187192.13,-211035.01,-5880.86,-8500,-3870.25,-509354.59,6704851.73,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,1454.48,1454.48,0,42.02,1420.86,12.5,139.35,9,0,7,8,8.4,0.12,11.79,0,8.82,0,0,1,454.5,6,0,7,27.13,1386.48,0,0,2,682.47,0.46921924,167925925,153235047,37662693,158572407,158572407,11328320,169900727,32469,0.590495495,1.018190352,35.64,68.47,30.35,14,0,0,0,1,1
49296,Twin Valley Community Local,Preble,68,3,2447824.03,2447824.03,434232.11,434232.11,35382.16,35382.16,77636.5,77636.5,1710.58,1710.58,49713.3,49713.3,340006.5,340006.5,294731.37,294731.37,15302.73,15302.73,3696539.28,3696539.28,4166051.23,469511.95,4166051.23,25853.71,0,25853.71,-466962.38,111750.04,-222633.12,0,0,-2127.96,-579973.42,3611931.52,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,871.12,871.12,0,38.07,840.66,10.5,70.86,9,0,5.5,5,0.14,0,6.9,0,11.62,0,3,0,241.03,4.13,0,2,33.92,805.24,0,0,0,369.44,0.424097713,107457334,100805977,28096617,109058293,109058293,8842200,117900493,32491,0.506838711,0.83178142,56.5,35.86,35.12,1,1,1,0,0,1
49312,Columbus Grove Local SD,Putnam,69,3,3038328.09,3038328.09,603555.29,603555.29,40753.11,40753.11,32118.28,32118.28,0,0,52143.4,52143.4,264940.13,264940.13,400154.59,400154.59,25100.56,25100.56,4457093.45,4457093.45,4421585.29,0,4457093.45,59260.46,7580.13,66840.59,-325090.64,-136111.56,-89649.77,0,-31850,-2429.72,-585131.69,3938802.35,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,913.2,913.2,0,38.14,882.68,23,54,6,1,10,8,4.3,0,0,4.8,8.94,0,0,0,254.4,1,0.82,1,8,873.93,0,0.82,0,279.2,0.305738064,111583409,94397240,30782160,98129346,98129346,5082960,103212307,33650,0.598601888,0.432291182,43,64.14,8.1,5,5,0,0,0,1
49320,Continental Local SD,Putnam,69,3,2038409.79,2038409.79,432932.85,432932.85,29801.26,29801.26,37458.1,37458.1,0,0,38983.55,38983.55,164587.68,164587.68,395385.3,395385.3,29735.13,29735.13,3167293.66,3167293.66,3346230.73,178937.07,3346230.73,38586.59,13965.27,52551.86,-396722.52,-397650.23,-79837.26,0,0,-4933.15,-879143.16,2519639.43,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,569.61,569.61,0,31.12,544.71,23,49.54,6,0,11,6,6.99,0,0,1.93,5.43,0,0,0,178,0,0,1,12.61,531.35,0,0,0,216.66,0.380365513,66280477,53011497,21256643,55397290,55397290,5469120,60866410,31080,0.651382543,0.669082423,34.75,100.6,9.71,3,3,0,0,1,0
49338,Jennings Local SD,Putnam,69,3,1099203.77,1099203.77,195379.58,195379.58,15317.84,15317.84,2354.28,2354.28,0,0,32080,32080,159669.23,159669.23,102167.58,102167.58,1993.31,1993.31,1608165.59,1608165.59,1798342.12,190176.53,1798342.12,22426.12,3448.12,25874.24,-83951.83,182444.9,-5745,0,0,-111.33,92636.74,1916853.1,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,352,352,0,5,348,16,23,0,0,3,1,0.66,0,0,0,0.24,0,0,0,99,0,0,0,1,347,0,0,0,62,0.176136364,47315447,39546400,12332760,41144686,41144686,4265060,45409747,39525,0.549805314,0.143474727,76,41.78,1,2,1,0,0,1,0
49346,Kalida Local SD,Putnam,69,3,1678803.18,1678803.18,28729.97,28729.97,27982.98,27982.98,1140.25,1140.25,0,0,40664.5,40664.5,139021.31,139021.31,182464.3,182464.3,31442.11,31442.11,2130248.6,2130248.6,2458753.55,328504.95,2458753.55,59151.22,13509.04,72660.26,-156157.04,151066.5,-58856.55,0,0,-1422,-65369.09,2466044.72,1722124.96,1690595.48,0.465008962,32180,242082979402,242082979402,265792223824,595.3,595.3,0,13,584.9,13,39,0,0,6,4,12.65,0,0,0,0,0,0,0,190.5,2,0,0,8,576.9,0,0,0,70.8,0.118931631,131482763,72283703,14865167,75380243,75380243,6343540,81723783,41078,0.499606555,0.06541421,46,19.5,7.59,6,5,0,0,1,0
