IRN,Name,Residence IRN,DOR Name,ADM Total,ADM Public,ADM NonPublic,December Child Count,December Child Count Adjustment,Adjusted December Child Count,Adjustment Year,Poverty Count,Poverty Base Rate,Poverty Amount,ADM Base Rate,ADM Amount,Public ADM Amount,NonPublic ADM Amount,Initial Base Rate,Initial Base Amount,Adjusted Base Rate,Adjusted Base Amount,NP Eligible Count,child count_2011 Child Count,NP Per Pupil Calc,Total NP Proportional Share,Total IDEA Allocation,
071084,Crawford County Board of DD,,,6,6,0,49,0,49,,7,87.608,613.256,106.168,637.008,637.008,0,522.882,25621.2179,525.78,25763.43,0,0,0,0,27013.694000000003,
071118,Guernsey County Board of DD,,,11,11,0,41,0,41,,9,87.608,788.472,106.168,1167.848,1167.848,0,522.882,21438.1619,525.78,21557.16,0,0,0,0,23513.480000000003,
071126,Huron County Board of DD,,,18,18,0,32,0,32,,4,87.608,350.432,106.168,1911.024,1911.024,0,522.882,16732.2239,525.78,16825.1,0,0,0,0,19086.556,
071167,Tuscarawas Co Board of DD,,,31,31,0,43,0,43,,6,87.608,525.648,106.168,3291.208,3291.208,0,522.882,22483.926,525.78,22608.73,0,0,0,0,26425.586,
071191,Wayne Co Board of DD,,,70,70,0,93,0,93,,11,87.608,963.688,106.168,7431.76,7431.76,0,522.882,48628.026,525.78,48897.94,0,0,0,0,57293.388000000006,
071472,Lawrence County Board of DD,,,61,61,0,106,0,106,,27,87.608,2365.416,106.168,6476.248,6476.248,0,522.882,55425.4919,525.78,55733.14,0,0,0,0,64574.804,
071530,Ohio School For The Deaf,,,212,212,0,141,0,141,,21,87.608,1839.768,106.168,22507.616,22507.616,0,522.882,73726.3619,525.78,74135.59,0,2,49241.487,0,98482.974,
071548,Ohio State School For The Blin,,,235,235,0,107,0,107,,16,87.608,1401.728,106.168,24949.48,24949.48,0,522.882,55948.374,525.78,56258.92,0,2,41305.064,0,82610.128,
078048,Pike County Board of DD,,,23,23,0,15,0,15,,4,87.608,350.432,106.168,2441.864,2441.864,0,522.882,7843.23,525.78,7886.76,0,0,0,0,10679.056,
078063,Scioto County Board of DD,,,63,63,0,110,0,110,,28,87.608,2453.024,106.168,6688.584,6688.584,0,522.882,57517.02,525.78,57836.28,0,0,0,0,66977.888,
085662,Meigs County Board of DD,,,13,13,0,36,0,36,,10,87.608,876.08,106.168,1380.184,1380.184,0,522.882,18823.7519,525.78,18928.24,0,0,0,0,21184.504000000004,
091397,Tri-County North Local SD,,,1231,1043,188,100,-6,94,2013,151,87.608,13228.808,106.168,130692.808,110733.224,19959.584,522.882,49150.9079,496.02,49602.29,0,105,1843.084819047619,0,193523.906,
132746,Summit Academy-Middletown,,,216,216,0,0,97,97,2013,23,87.608,2014.984,106.168,22932.288,22932.288,0,522.882,50719.5539,,45502.32,0,97,726.2844536082474,0,70449.592,
132761,Summit Academy-Xenia,,,214,214,0,0,78,78,2013,30,87.608,2628.24,106.168,22719.952,22719.952,0,522.882,40784.7959,,38439.5199,0,78,817.7911782051282,0,63787.7119,
132779,Summit Academy--Akron M S,,,180,180,0,0,69,69,2013,28,87.608,2453.024,106.168,19110.24,19110.24,0,522.882,36078.8579,,31722.62,0,69,772.2591884057971,0,53285.884,
132787,Springfield Acad of Excellence,,,476,476,0,0,16,16,2013,132,87.608,11564.256,106.168,50535.968,50535.968,0,522.882,8366.1119,,7625.2,0,16,4357.839,0,69725.424,
132795,Life Skills Center-Springfield,,,290,290,0,0,36,36,2013,57,87.608,4993.656,106.168,30788.72,30788.72,0,522.882,18823.7519,,17446.47,0,36,1478.5790555555557,0,53228.846000000005,
132803,Life Skills Center-Middletown,,,473,473,0,0,65,65,2013,73,87.608,6395.384,106.168,50217.464,50217.464,0,522.882,33987.3299,,30145.16,0,65,1334.7385846153848,0,86758.008,
132944,Miami Valley Academies,,,338,338,0,0,18,18,2013,54,87.608,4730.832,106.168,35884.784,35884.784,0,522.882,9411.8759,,8181.86,0,18,2710.970888888889,0,48797.476,
132951,Lorain Community Elementary,,,360,360,0,0,13,13,2013,73,87.608,6395.384,106.168,38220.48,38220.48,0,522.882,6797.466,,5724.32,0,14,3595.727428571429,0,50340.184,
132969,Elyria Community Elementary,,,748,748,0,0,30,30,2013,110,87.608,9636.88,106.168,79413.664,79413.664,0,522.882,15686.46,,14277.24,0,30,3444.2594666666673,0,103327.78400000001,
132985,Youthbuild Columbus Community,,,550,550,0,0,37,37,2013,136,87.608,11914.688,106.168,58392.4,58392.4,0,522.882,19346.6339,,17066.89,0,37,2361.458864864865,0,87373.978,
132993,Westpark Community Elementary,,,608,608,0,0,17,17,2013,85,87.608,7446.68,106.168,64550.144,64550.144,0,522.882,8888.9939,,7799.44,0,18,4433.125777777777,0,79796.264,
133215,"Intergenerational School, The",,,454,454,0,0,15,15,2013,79,87.608,6921.032,106.168,48200.272,48200.272,0,522.882,7843.23,,6984.36,0,15,4140.3776,0,62105.664,
133223,Lighthouse Academy,,,140,140,0,0,12,12,2013,34,87.608,2978.672,106.168,14863.52,14863.52,0,522.882,6274.5839,,5371.11,0,12,1934.4418333333333,0,23213.302,
133256,Parma Community,,,1960,1960,0,0,120,120,2013,212,87.608,18572.896,106.168,208089.28,208089.28,0,522.882,62745.84,,56876.38,0,125,2268.3084479999998,0,283538.556,
133264,Dohn Community,,,348,348,0,0,49,49,2013,81,87.608,7096.248,106.168,36946.464,36946.464,0,522.882,25621.2179,,22854.19,0,49,1365.2428979591837,0,66896.902,
133280,Washington Park Community,,,460,460,0,0,15,15,2013,106,87.608,9286.448,106.168,48837.28,48837.28,0,522.882,7843.23,,6881.85,0,15,4333.705199999999,0,65005.577999999994,
133306,Summit Academy-Canton,,,186,186,0,0,75,75,2013,34,87.608,2978.672,106.168,19747.248,19747.248,0,522.882,39216.1499,,36973.79,0,77,775.320909090909,0,59699.71,
133322,Summit Academy-Lorain,,,264,264,0,0,115,115,2013,56,87.608,4906.048,106.168,28028.352,28028.352,0,522.882,60131.4299,,52157.54,0,121,703.239173553719,0,85091.93999999999,
133330,T.C.P. World Academy,,,930,930,0,0,39,39,2013,191,87.608,16733.128,106.168,98736.24,98736.24,0,522.882,20392.3979,,18311.14,0,40,3344.5127,0,133780.508,
133348,Richard Allen Preparatory,,,452,452,0,0,5,5,2013,92,87.608,8059.936,106.168,47987.936,47987.936,0,522.882,2614.41,,2174.57,0,5,11644.4884,0,58222.442,
133363,Quest Academy Community,,,228,228,0,0,8,8,2013,61,87.608,5344.088,106.168,24206.304,24206.304,0,522.882,4183.0559,,4033.55,0,9,3731.5491111111105,0,33583.941999999995,
133389,Lighthouse Community Sch Inc,,,122,122,0,0,40,40,2013,26,87.608,2277.808,106.168,12952.496,12952.496,0,522.882,20915.28,,18686.65,0,40,847.9238499999999,0,33916.954,
133413,Electronic Classrm Of Tomorrow,,,21679,21679,0,0,2336,2336,2013,4459,87.608,390644.072,106.168,2301616.072,2301616.072,0,522.882,1221452.352,,1125493.4,0,2336,1634.3123047945207,0,3817753.544,
133421,"Graham School, The",,,514,514,0,0,71,71,2013,66,87.608,5782.128,106.168,54570.352,54570.352,0,522.882,37124.6219,,32104.28,0,71,1302.2078873239436,0,92456.76,
133439,Cornerstone Academy Community,,,944,944,0,0,19,19,2013,120,87.608,10512.96,106.168,100222.592,100222.592,0,522.882,9934.758,,8879.8799,0,19,6295.549047368421,0,119615.4319,
133454,DLA-Dayton View Campus,,,952,952,0,0,45,45,2013,243,87.608,21288.744,106.168,101071.936,101071.936,0,522.882,23529.69,,19693.12,0,45,3156.7511111111107,0,142053.8,
133488,Life Skills Of Trumbull County,,,544,544,0,0,57,57,2013,107,87.608,9374.056,106.168,57755.392,57755.392,0,522.882,29804.274,,26936.48,0,57,1650.2794385964912,0,94065.928,
133504,Phoenix Community Learning Ctr,,,702,702,0,0,31,31,2013,175,87.608,15331.4,106.168,74529.936,74529.936,0,522.882,16209.342,,14371.44,0,31,3362.3476129032256,0,104232.776,
133512,Cincinnati College Prep Acad,,,1700,1700,0,0,29,29,2013,427,87.608,37408.616,106.168,180485.6,180485.6,0,522.882,15163.5779,,13444.25,0,29,7977.188482758621,0,231338.46600000001,
133520,Citizens Academy,,,772,772,0,0,50,50,2013,225,87.608,19711.8,106.168,81961.696,81961.696,0,522.882,26144.1,,23233.64,0,51,2449.1595294117647,0,124907.136,
133538,"Edge Academy, The",,,508,508,0,0,29,29,2013,125,87.608,10951,106.168,53933.344,53933.344,0,522.882,15163.5779,,12980.18,0,29,2684.9835862068967,0,77864.524,
133561,Millennium Community School,,,1212,1212,0,0,30,30,2013,299,87.608,26194.792,106.168,128675.616,128675.616,0,522.882,15686.46,,13371.97,0,30,5608.079266666666,0,168242.37799999997,
133587,Summit Academy--Akron,,,172,172,0,0,82,82,2013,35,87.608,3066.28,106.168,18260.896,18260.896,0,522.882,42876.3239,,37653.18,0,83,710.6066987951807,0,58980.356,
133629,Horizon Science Acad Cleveland,,,958,958,0,0,31,31,2013,201,87.608,17609.208,106.168,101708.944,101708.944,0,522.882,16209.342,,14269.27,0,31,4309.271677419356,0,133587.42200000002,
133660,Horizon Science Acad Columbus,,,752,752,0,0,24,24,2013,168,87.608,14718.144,106.168,79838.336,79838.336,0,522.882,12549.1679,,10658.67,0,24,4383.964583333333,0,105215.15,
133678,Riverside Academy,,,526,526,0,0,67,67,2013,134,87.608,11739.472,106.168,55844.368,55844.368,0,522.882,35033.094,,31111.29,0,67,1473.0616417910446,0,98695.12999999999,
133736,Richard Allen Academy,,,234,234,0,0,16,16,2013,49,87.608,4292.792,106.168,24843.312,24843.312,0,522.882,8366.1119,,7088.73,0,16,2264.052125,0,36224.834,
133744,ISUS Construction Technology,,,100,100,0,0,11,11,2013,17,87.608,1489.336,106.168,10616.8,10616.8,0,522.882,5751.7019,,5122,0,11,1566.1941818181817,0,17228.136,
133785,Life Skills Ctr Of Cincinnati,,,398,398,0,0,49,49,2013,86,87.608,7534.288,106.168,42254.864,42254.864,0,522.882,25621.2179,,22864.7,0,49,1482.7316734693877,0,72653.852,
133801,Life Skills Ctr Of Youngstown,,,462,462,0,0,46,46,2013,87,87.608,7621.896,106.168,49049.616,49049.616,0,522.882,24052.5719,,19978.68,0,46,1666.3085217391304,0,76650.192,
133819,Hope Academy Lincoln Park,,,416,416,0,0,17,17,2013,108,87.608,9461.664,106.168,44165.888,44165.888,0,522.882,8888.9939,,7841.25,0,17,3615.8118823529408,0,61468.801999999996,
133835,Life Skills Ctr Of Cleveland,,,472,472,0,0,19,19,2013,88,87.608,7709.504,106.168,50111.296,50111.296,0,522.882,9934.758,,8856.62,0,19,3509.337894736842,0,66677.42,
133868,Life Skills Ctr Of Akron,,,360,360,0,0,53,53,2013,73,87.608,6395.384,106.168,38220.48,38220.48,0,522.882,27712.7459,,23948.05,0,53,1293.6587547169813,0,68563.914,
133942,Toledo School For The Arts,,,1142,1142,0,0,30,30,2013,104,87.608,9111.232,106.168,121243.856,121243.856,0,522.882,15686.46,,13883.15,0,30,4807.941266666666,0,144238.23799999998,
133959,DLA-Dayton Liberty Campus,,,646,646,0,0,51,51,2013,161,87.608,14104.888,106.168,68584.528,68584.528,0,522.882,26666.9819,,22348.07,0,51,2059.558549019608,0,105037.486,
134072,Youngstown Community School,,,662,662,0,0,33,33,2013,206,87.608,18047.248,106.168,70283.216,70283.216,0,522.882,17255.106,,13659.91,0,34,2999.7168823529414,0,101990.37400000001,
134098,Old Brooklyn Community Element,,,642,642,0,0,14,14,2013,83,87.608,7271.464,106.168,68159.856,68159.856,0,522.882,7320.3479,,6528.46,0,15,5463.985333333333,0,81959.78,
134122,Autism Model School,,,190,190,0,0,85,85,2013,30,87.608,2628.24,106.168,20171.92,20171.92,0,522.882,44444.9699,,38870.76,0,85,725.5402352941177,0,61670.92,
134148,Aurora Academy,,,248,248,0,0,9,9,2013,86,87.608,7534.288,106.168,26329.664,26329.664,0,522.882,4705.9379,,4039.29,0,9,4211.471333333333,0,37903.242,
134197,Hope Academy Chapelside Campus,,,886,886,0,0,59,59,2013,225,87.608,19711.8,106.168,94064.848,94064.848,0,522.882,30850.0379,,27270.69,0,59,2390.632847457627,0,141047.338,
134213,Hope Academy University,,,772,772,0,0,46,46,2013,189,87.608,16557.912,106.168,81961.696,81961.696,0,522.882,24052.5719,,20786.33,0,47,2538.4242127659572,0,119305.938,
134221,Hope Academy Brown St Campus,,,584,584,0,0,48,48,2013,142,87.608,12440.336,106.168,62002.112,62002.112,0,522.882,25098.3359,,21484.44,0,49,1957.6915918367345,0,95926.88799999999,
134247,City Day Community School,,,318,318,0,0,25,25,2013,78,87.608,6833.424,106.168,33761.424,33761.424,0,522.882,13072.05,,11310.18,0,25,2076.2011199999997,0,51905.028,
134288,East End Comm Heritage School,,,172,172,0,0,21,21,2013,29,87.608,2540.632,106.168,18260.896,18260.896,0,522.882,10980.5219,,9844.49,0,21,1459.3341904761905,0,30646.018,
139303,Monroe Local SD,,,2705,2437,268,142,-20,122,2013,254,87.608,22252.432,106.168,287184.44,258731.416,28453.024,522.882,63791.6039,460.87,65443.92,0,265,1414.6444981132076,0,374880.792,
142901,Life Skills Center of  Canton,,,256,256,0,0,34,34,2013,51,87.608,4468.008,106.168,27179.008,27179.008,0,522.882,17777.9879,,16684.15,0,34,1421.5048823529414,0,48331.166000000005,
142919,Life Skills Center of Elyria,,,248,248,0,0,26,26,2013,44,87.608,3854.752,106.168,26329.664,26329.664,0,522.882,13594.932,,12118.94,0,26,1627.052153846154,0,42303.356,
142927,Focus Learning/Sw Columbus,,,532,532,0,0,31,31,2013,118,87.608,10337.744,106.168,56481.376,56481.376,0,522.882,16209.342,,13994.14,0,31,2606.87935483871,0,80813.26000000001,
142935,Focus Learning/Se Columbus,,,358,358,0,0,32,32,2013,81,87.608,7096.248,106.168,38008.144,38008.144,0,522.882,16732.2239,,14346.04,0,32,1857.826,0,59450.432,
142943,Focus Learning/N Columbus,,,366,366,0,0,6,6,2013,88,87.608,7709.504,106.168,38857.488,38857.488,0,522.882,3137.2919,,2664.67,0,6,8205.277,0,49231.662,
142950,Ohio Virtual Academy,,,23314,23314,0,0,1419,1419,2013,3013,87.608,263962.904,106.168,2475200.752,2475200.752,0,522.882,741969.558,,691157.36,0,1425,2407.2428182456138,0,3430321.016,
142968,Hope Academy Northcoast,,,538,538,0,0,29,29,2013,145,87.608,12703.16,106.168,57118.384,57118.384,0,522.882,15163.5779,,13304.92,0,29,2866.4297931034484,0,83126.464,
142984,Lancaster Digital Academy,,,178,178,0,0,13,13,2013,46,87.608,4029.968,106.168,18897.904,18897.904,0,522.882,6797.466,,6435.54,0,13,2258.724,0,29363.412,
143115,Mound Street IT Careers Academ,,,182,182,0,0,4,4,2013,31,87.608,2715.848,106.168,19322.576,19322.576,0,522.882,2091.5279,,1739.66,0,4,5944.521000000001,0,23778.084000000003,
143123,Mound St. Military Career Acad,,,130,130,0,0,15,15,2013,23,87.608,2014.984,106.168,13801.84,13801.84,0,522.882,7843.23,,6523.72,0,15,1489.3696000000002,0,22340.544,
143131,Mound Street Health Careers Ac,,,290,290,0,0,8,8,2013,58,87.608,5081.264,106.168,30788.72,30788.72,0,522.882,4183.0559,,3479.32,0,8,4918.6630000000005,0,39349.304000000004,
143164,Life Skills Ctr Of Hamilton Co,,,270,270,0,0,37,37,2013,52,87.608,4555.616,106.168,28665.36,28665.36,0,522.882,19346.6339,,17408.93,0,37,1368.375837837838,0,50629.906,
143172,International Acad Of Columbus,,,458,458,0,0,1,1,2013,92,87.608,8059.936,106.168,48624.944,48624.944,0,522.882,522.8819,,481.4,0,1,57166.280000000006,0,57166.280000000006,
143198,Great Western Academy,,,1648,1648,0,0,57,57,2013,385,87.608,33729.08,106.168,174964.864,174964.864,0,522.882,29804.274,,26081.24,0,61,3848.7735081967217,0,234775.184,
143206,Trotwood Fitness & Prep Acad,,,676,676,0,0,72,72,2013,144,87.608,12615.552,106.168,71769.568,71769.568,0,522.882,37647.5039,,32151.62,0,76,1533.3781578947367,0,116536.73999999999,
143214,Middletown Fitness & Prep Acad,,,532,532,0,0,42,42,2013,103,87.608,9023.624,106.168,56481.376,56481.376,0,522.882,21961.0439,,19290.13,0,45,1884.336222222222,0,84795.12999999999,
143297,Autism Academy,,,108,108,0,0,32,32,2013,21,87.608,1839.768,106.168,11466.144,11466.144,0,522.882,16732.2239,,14762.81,0,32,877.1475624999999,0,28068.721999999998,
143305,Treca Digital Academy,,,3795,3795,0,0,300,300,2013,526,87.608,46081.808,106.168,402907.56,402907.56,0,522.882,156864.5999,,147769.48,0,300,1989.19616,0,596758.848,
143313,Hope Academy Cuyahoga Campus,,,810,810,0,0,37,37,2013,213,87.608,18660.504,106.168,85996.08,85996.08,0,522.882,19346.6339,,16975.24,0,37,3287.346594594595,0,121631.82400000001,
143347,ISUS Manufacturing,,,72,72,0,0,5,5,2013,12,87.608,1051.296,106.168,7644.096,7644.096,0,522.882,2614.41,,2174.57,0,5,2173.9924,0,10869.962,
143354,ISUS Health Care,,,170,170,0,0,12,12,2013,29,87.608,2540.632,106.168,18048.56,18048.56,0,522.882,6274.5839,,5279.18,0,12,2155.697666666667,0,25868.372000000003,
143396,Alternative Education Academy,,,3812,3812,0,0,315,315,2013,425,87.608,37233.4,106.168,404712.416,404712.416,0,522.882,164707.8299,,152121.48,0,315,1885.9279238095241,0,594067.2960000001,
143412,Crittenton Community School,,,138,138,0,0,25,25,2013,32,87.608,2803.456,106.168,14651.184,14651.184,0,522.882,13072.05,,11156.81,0,25,1144.4579999999999,0,28611.449999999997,
143453,Mollie Kessler,,,124,124,0,0,63,63,2013,24,87.608,2102.592,106.168,13164.832,13164.832,0,522.882,32941.566,,27911.52,0,63,685.3800634920634,0,43178.943999999996,
143479,Puritas Community Elementary,,,402,402,0,0,22,22,2013,86,87.608,7534.288,106.168,42679.536,42679.536,0,522.882,11503.4039,,10175.12,0,22,2744.952,0,60388.944,
143487,Stockyard Community Elementary,,,632,632,0,0,47,47,2013,149,87.608,13053.592,106.168,67098.176,67098.176,0,522.882,24575.4539,,21624.74,0,48,2120.343916666667,0,101776.50800000002,
143495,Mansfield Community Elementary,,,310,310,0,0,13,13,2013,68,87.608,5957.344,106.168,32912.08,32912.08,0,522.882,6797.466,,6045.4399,0,14,3208.2045642857142,0,44914.8639,
143503,Lake Erie Academy,,,742,742,0,0,53,53,2013,198,87.608,17346.384,106.168,78776.656,78776.656,0,522.882,27712.7459,,23327.59,0,57,2095.6250877192983,0,119450.63,
143529,N. Dayton School Of Scie & Dis,,,990,990,0,0,35,35,2013,218,87.608,19098.544,106.168,105106.32,105106.32,0,522.882,18300.87,,15222.01,0,35,3983.624971428572,0,139426.874,
143537,Virtual Community Sch Of Ohio,,,2404,2404,0,0,265,265,2013,404,87.608,35393.632,106.168,255227.872,255227.872,0,522.882,138563.7299,,124986.52,0,265,1568.3321660377358,0,415608.024,
143545,Toledo Preparatory  Academy,,,136,136,0,0,12,12,2013,31,87.608,2715.848,106.168,14438.848,14438.848,0,522.882,6274.5839,,5281.72,0,12,1869.7013333333332,0,22436.415999999997,
143552,Eagle Academy,,,888,888,0,0,67,67,2013,213,87.608,18660.504,106.168,94277.184,94277.184,0,522.882,35033.094,,29489.6,0,67,2125.780417910448,0,142427.288,
143560,Richard Allen Academy II,,,970,970,0,0,17,17,2013,188,87.608,16470.304,106.168,102982.96,102982.96,0,522.882,8888.9939,,7516.6,0,17,7468.815529411766,0,126969.86400000002,
143578,Richard Allen Academy III,,,318,318,0,0,9,9,2013,69,87.608,6044.952,106.168,33761.424,33761.424,0,522.882,4705.9379,,4606.06,0,9,4934.715111111111,0,44412.435999999994,
143602,Hamilton Cnty Math & Science,,,970,970,0,0,25,25,2013,82,87.608,7183.856,106.168,102982.96,102982.96,0,522.882,13072.05,,12382.3,0,25,4901.96464,0,122549.11600000001,
143610,Arts & College Preparatory Aca,,,504,504,0,0,16,16,2013,64,87.608,5606.912,106.168,53508.672,53508.672,0,522.882,8366.1119,,7444.56,0,16,4160.009,0,66560.144,
143636,W. C. Cupe College Prep,,,232,232,0,0,6,6,2013,66,87.608,5782.128,106.168,24630.976,24630.976,0,522.882,3137.2919,,2664.67,0,6,5512.962333333333,0,33077.774,
143644,Sciotoville,,,608,608,0,0,61,61,2013,133,87.608,11651.864,106.168,64550.144,64550.144,0,522.882,31895.8019,,28643.93,0,61,1718.7858688524589,0,104845.938,
147231,Schnee,,,276,276,0,0,24,24,2013,18,87.608,1576.944,106.168,29302.368,29302.368,0,522.882,12549.1679,,11816.74,0,24,1779.0021666666669,0,42696.052,
148916,Marion City Digital Academy,,,240,240,0,0,26,26,2013,29,87.608,2540.632,106.168,25480.32,25480.32,0,522.882,13594.932,,12808.69,0,26,1570.370846153846,0,40829.642,
148932,Franklin Local CS,,,160,160,0,0,22,22,2013,28,87.608,2453.024,106.168,16986.88,16986.88,0,522.882,11503.4039,,10404.3799,0,22,1356.558359090909,0,29844.283900000002,
148981,Tomorrow Center,,,98,98,0,0,25,25,2013,20,87.608,1752.16,106.168,10404.464,10404.464,0,522.882,13072.05,,12125.49,0,25,971.2845599999999,0,24282.113999999998,
148999,Mahoning Unlimited Classroom,,,210,210,0,0,25,25,2013,32,87.608,2803.456,106.168,22295.28,22295.28,0,522.882,13072.05,,11919.14,0,25,1480.7150399999998,0,37017.876,
149047,Goal Digital Academy,,,590,590,0,0,76,76,2013,99,87.608,8673.192,106.168,62639.12,62639.12,0,522.882,39739.032,,36582.94,0,76,1419.6743684210526,0,107895.252,
149054,Akron Digital Academy,,,1180,1180,0,0,132,132,2013,299,87.608,26194.792,106.168,125278.24,125278.24,0,522.882,69020.424,,59894.9,0,132,1601.2722121212123,0,211367.93200000003,
149062,Urbana Community School,,,70,70,0,0,1,1,2013,0,87.608,0,106.168,7431.76,7431.76,0,522.882,522.8819,,510.97,0,1,7942.7300000000005,0,7942.7300000000005,
149088,Fairborn Digital Academy,,,268,268,0,0,15,15,2013,50,87.608,4380.4,106.168,28453.024,28453.024,0,522.882,7843.23,,7337.2,0,15,2678.0416,0,40170.624,
